filename,word,speaker,quality,file_path,duration
15.wav,زيت,هيفاء,جيد,data\clean\زيت\15.wav,0.7396875
14.wav,زيت,هيفاء,جيد,data\clean\زيت\14.wav,0.93925
19.wav,زيت,هيفاء,جيد,data\clean\زيت\19.wav,0.992125
14.wav,سبورة,هيفاء,جيد,data\clean\سبورة\14.wav,1.1823125
19.wav,سبورة,هيفاء,جيد,data\clean\سبورة\19.wav,1.0239375
17.wav,سبورة,هيفاء,جيد,data\clean\سبورة\17.wav,1.0974375
16.wav,سبورة,هيفاء,جيد,data\clean\سبورة\16.wav,1.0340625
18.wav,سبورة,هيفاء,جيد,data\clean\سبورة\18.wav,0.966875
14.wav,سرير,هيفاء,جيد,data\clean\سرير\14.wav,0.9071875
20.wav,سرير,هيفاء,جيد,data\clean\سرير\20.wav,1.0261875
17.wav,سرير,هيفاء,جيد,data\clean\سرير\17.wav,0.4934375
18.wav,سرير,هيفاء,جيد,data\clean\سرير\18.wav,0.7604375
15.wav,سرير,هيفاء,جيد,data\clean\سرير\15.wav,0.850125
14.wav,سمك,هيفاء,جيد,data\clean\سمك\14.wav,0.93925
15.wav,سمك,هيفاء,جيد,data\clean\سمك\15.wav,0.9099375
18.wav,سمك,هيفاء,جيد,data\clean\سمك\18.wav,1.14475
19.wav,سمك,هيفاء,جيد,data\clean\سمك\19.wav,1.003875
16.wav,سمك,هيفاء,جيد,data\clean\سمك\16.wav,1.1565
16.wav,شمس,هيفاء,جيد,data\clean\شمس\16.wav,0.93925
19.wav,شمس,هيفاء,جيد,data\clean\شمس\19.wav,0.7514375
14.wav,شمس,هيفاء,جيد,data\clean\شمس\14.wav,0.93925
15.wav,شمس,هيفاء,جيد,data\clean\شمس\15.wav,0.998
20.wav,شمس,هيفاء,جيد,data\clean\شمس\20.wav,0.80425
14.wav,صقر,هيفاء,جيد,data\clean\صقر\14.wav,0.7220625
15.wav,صقر,هيفاء,جيد,data\clean\صقر\15.wav,1.2563125
17.wav,صقر,هيفاء,جيد,data\clean\صقر\17.wav,1.3913125
19.wav,صقر,هيفاء,جيد,data\clean\صقر\19.wav,1.2035
18.wav,صقر,هيفاء,جيد,data\clean\صقر\18.wav,0.8395
16.wav,ضوء,هيفاء,جيد,data\clean\ضوء\16.wav,0.5479375
20.wav,ضوء,هيفاء,جيد,data\clean\ضوء\20.wav,0.5849375
18.wav,ضوء,هيفاء,جيد,data\clean\ضوء\18.wav,1.02675
19.wav,ضوء,هيفاء,جيد,data\clean\ضوء\19.wav,0.6491875
15.wav,ضوء,هيفاء,جيد,data\clean\ضوء\15.wav,0.87175
14.wav,طير,هيفاء,جيد,data\clean\طير\14.wav,0.6639375
015.wav,طير,هيفاء,جيد,data\clean\طير\015.wav,1.0655
016.wav,طير,هيفاء,جيد,data\clean\طير\016.wav,0.980375
19.wav,طير,هيفاء,جيد,data\clean\طير\19.wav,1.0288125
15.wav,طير,هيفاء,جيد,data\clean\طير\15.wav,1.061125
16.wav,طير,هيفاء,جيد,data\clean\طير\16.wav,0.9099375
17.wav,طير,هيفاء,جيد,data\clean\طير\17.wav,0.78375
14.wav,ظهر,هيفاء,جيد,data\clean\ظهر\14.wav,0.46725
15.wav,ظهر,هيفاء,جيد,data\clean\ظهر\15.wav,0.880125
17.wav,ظهر,هيفاء,جيد,data\clean\ظهر\17.wav,0.7675
19.wav,ظهر,هيفاء,جيد,data\clean\ظهر\19.wav,0.9435625
18.wav,ظهر,هيفاء,جيد,data\clean\ظهر\18.wav,0.674375
18.wav,عربية,هيفاء,جيد,data\clean\عربية\18.wav,0.8505625
17.wav,عربية,هيفاء,جيد,data\clean\عربية\17.wav,1.2755625
16.wav,عربية,هيفاء,جيد,data\clean\عربية\16.wav,1.3584375
15.wav,عربية,هيفاء,جيد,data\clean\عربية\15.wav,0.957
19.wav,علم,هيفاء,جيد,data\clean\علم\19.wav,0.584125
15.wav,علم,هيفاء,جيد,data\clean\علم\15.wav,0.62225
16.wav,علم,هيفاء,جيد,data\clean\علم\16.wav,0.5691875
18.wav,علم,هيفاء,جيد,data\clean\علم\18.wav,0.6091875
16.wav,عين,هيفاء,جيد,data\clean\عين\16.wav,0.6575
17.wav,عين,هيفاء,جيد,data\clean\عين\17.wav,0.32875
18.wav,عين,هيفاء,جيد,data\clean\عين\18.wav,0.3818125
14.wav,عين,هيفاء,جيد,data\clean\عين\14.wav,0.47375
14.wav,فم,هيفاء,جيد,data\clean\فم\14.wav,0.7775625
15.wav,فم,هيفاء,جيد,data\clean\فم\15.wav,0.836125
17.wav,فم,هيفاء,جيد,data\clean\فم\17.wav,0.8854375
19.wav,فم,هيفاء,جيد,data\clean\فم\19.wav,0.6780625
14.wav,قلب,هيفاء,جيد,data\clean\قلب\14.wav,0.557125
15.wav,قلب,هيفاء,جيد,data\clean\قلب\15.wav,0.457625
17.wav,قلب,هيفاء,جيد,data\clean\قلب\17.wav,0.43525
19.wav,قلب,هيفاء,جيد,data\clean\قلب\19.wav,0.5059375
14.wav,كتاب,هيفاء,جيد,data\clean\كتاب\14.wav,0.2965
19.wav,كتاب,هيفاء,جيد,data\clean\كتاب\19.wav,0.195125
17.wav,كتاب,هيفاء,جيد,data\clean\كتاب\17.wav,0.7793125
16.wav,كتاب,هيفاء,جيد,data\clean\كتاب\16.wav,0.5740625
18.wav,كتاب,هيفاء,جيد,data\clean\كتاب\18.wav,0.3611875
14.wav,كرسي,هيفاء,جيد,data\clean\كرسي\14.wav,0.632125
20.wav,كرسي,هيفاء,جيد,data\clean\كرسي\20.wav,0.473125
17.wav,كرسي,هيفاء,جيد,data\clean\كرسي\17.wav,0.8948125
18.wav,كرسي,هيفاء,جيد,data\clean\كرسي\18.wav,0.3511875
15.wav,كرسي,هيفاء,جيد,data\clean\كرسي\15.wav,0.7635
14.wav,كلب,هيفاء,جيد,data\clean\كلب\14.wav,0.5385
17.wav,كلب,هيفاء,جيد,data\clean\كلب\17.wav,0.597125
16.wav,كلب,هيفاء,جيد,data\clean\كلب\16.wav,0.598
15.wav,كلب,هيفاء,جيد,data\clean\كلب\15.wav,0.497625
18.wav,كورة,هيفاء,جيد,data\clean\كورة\18.wav,0.6128125
20.wav,كورة,هيفاء,جيد,data\clean\كورة\20.wav,0.7563125
16.wav,كورة,هيفاء,جيد,data\clean\كورة\16.wav,0.4763125
15.wav,كورة,هيفاء,جيد,data\clean\كورة\15.wav,0.5315625
17.wav,كورة,هيفاء,جيد,data\clean\كورة\17.wav,0.55225
17.wav,لبن,هيفاء,جيد,data\clean\لبن\17.wav,0.823125
14.wav,لبن,هيفاء,جيد,data\clean\لبن\14.wav,0.78125
18.wav,لبن,هيفاء,جيد,data\clean\لبن\18.wav,0.652875
16.wav,لبن,هيفاء,جيد,data\clean\لبن\16.wav,0.732
16.wav,مدرسة,هيفاء,جيد,data\clean\مدرسة\16.wav,1.121
19.wav,مدرسة,هيفاء,جيد,data\clean\مدرسة\19.wav,0.5371875
17.wav,مدرسة,هيفاء,جيد,data\clean\مدرسة\17.wav,0.8481875
15.wav,مدرسة,هيفاء,جيد,data\clean\مدرسة\15.wav,0.912125
18.wav,مفتاح,هيفاء,جيد,data\clean\مفتاح\18.wav,1.703125
17.wav,مفتاح,هيفاء,جيد,data\clean\مفتاح\17.wav,0.3700625
14.wav,مفتاح,هيفاء,جيد,data\clean\مفتاح\14.wav,0.8895625
19.wav,مفتاح,هيفاء,جيد,data\clean\مفتاح\19.wav,1.3825625
014.wav,مفتاح,هيفاء,جيد,data\clean\مفتاح\014.wav,1.1265625
15.wav,مفتاح,هيفاء,جيد,data\clean\مفتاح\15.wav,0.8439375
15.wav,ملعب,هيفاء,جيد,data\clean\ملعب\15.wav,0.8835
015.wav,ملعب,هيفاء,جيد,data\clean\ملعب\015.wav,1.293875
14.wav,ملعب,هيفاء,جيد,data\clean\ملعب\14.wav,0.589625
19.wav,ملعب,هيفاء,جيد,data\clean\ملعب\19.wav,0.6805
18.wav,ملعب,هيفاء,جيد,data\clean\ملعب\18.wav,0.5265
17.wav,ملعب,هيفاء,جيد,data\clean\ملعب\17.wav,0.621875
20.wav,ملعب,هيفاء,جيد,data\clean\ملعب\20.wav,0.7691875
19.wav,موز,هيفاء,جيد,data\clean\موز\19.wav,0.7666875
18.wav,موز,هيفاء,جيد,data\clean\موز\18.wav,0.73375
17.wav,موز,هيفاء,جيد,data\clean\موز\17.wav,0.9909375
20.wav,موز,هيفاء,جيد,data\clean\موز\20.wav,0.8249375
15.wav,موز,هيفاء,جيد,data\clean\موز\15.wav,1.129125
17.wav,موية,هيفاء,جيد,data\clean\موية\17.wav,0.550375
15.wav,موية,هيفاء,جيد,data\clean\موية\15.wav,0.551625
19.wav,موية,هيفاء,جيد,data\clean\موية\19.wav,0.3685625
14.wav,موية,هيفاء,جيد,data\clean\موية\14.wav,150.656625
16.wav,موية,هيفاء,جيد,data\clean\موية\16.wav,0.3160625
15.wav,نار,هيفاء,جيد,data\clean\نار\15.wav,0.5655
14.wav,نار,هيفاء,جيد,data\clean\نار\14.wav,0.7143125
18.wav,نار,هيفاء,جيد,data\clean\نار\18.wav,0.5756875
20.wav,نار,هيفاء,جيد,data\clean\نار\20.wav,0.8538125
014.wav,نار,هيفاء,جيد,data\clean\نار\014.wav,0.8175625
19.wav,نار,هيفاء,جيد,data\clean\نار\19.wav,0.5413125
14.wav,نام,هيفاء,جيد,data\clean\نام\14.wav,0.45275
18.wav,نام,هيفاء,جيد,data\clean\نام\18.wav,0.6065
16.wav,نام,هيفاء,جيد,data\clean\نام\16.wav,0.601625
20.wav,نام,هيفاء,جيد,data\clean\نام\20.wav,0.4503125
17.wav,نام,هيفاء,جيد,data\clean\نام\17.wav,0.698
16.wav,هواء,هيفاء,جيد,data\clean\هواء\16.wav,1.158875
20.wav,هواء,هيفاء,جيد,data\clean\هواء\20.wav,1.0351875
18.wav,هواء,هيفاء,جيد,data\clean\هواء\18.wav,1.0816875
19.wav,هواء,هيفاء,جيد,data\clean\هواء\19.wav,1.025875
15.wav,هواء,هيفاء,جيد,data\clean\هواء\15.wav,1.5569375
18.wav,ورق,هيفاء,جيد,data\clean\ورق\18.wav,0.6613125
17.wav,ورق,هيفاء,جيد,data\clean\ورق\17.wav,0.7059375
14.wav,ورق,هيفاء,جيد,data\clean\ورق\14.wav,0.5459375
19.wav,ورق,هيفاء,جيد,data\clean\ورق\19.wav,0.527375
014.wav,ورق,هيفاء,جيد,data\clean\ورق\014.wav,0.8873125
15.wav,ورق,هيفاء,جيد,data\clean\ورق\15.wav,0.9551875
18.wav,يد,هيفاء,جيد,data\clean\يد\18.wav,0.5729375
16.wav,يد,هيفاء,جيد,data\clean\يد\16.wav,0.863625
14.wav,يد,هيفاء,جيد,data\clean\يد\14.wav,0.377625
15.wav,يد,هيفاء,جيد,data\clean\يد\15.wav,1.036125
21.wav,اثنين,أسيل,ضعيف,data\clean\اثنين\21.wav,0.76625
25.wav,اثنين,أسيل,ضعيف,data\clean\اثنين\25.wav,0.8599375
22.wav,اثنين,أسيل,ضعيف,data\clean\اثنين\22.wav,1.29325
26.wav,اثنين,أسيل,ضعيف,data\clean\اثنين\26.wav,1.0015625
27.wav,اثنين,أسيل,ضعيف,data\clean\اثنين\27.wav,0.8306875
21.wav,احمر,أسيل,ضعيف,data\clean\احمر\21.wav,0.83875
22.wav,احمر,أسيل,ضعيف,data\clean\احمر\22.wav,0.8008125
23.wav,احمر,أسيل,ضعيف,data\clean\احمر\23.wav,0.793875
24.wav,احمر,أسيل,ضعيف,data\clean\احمر\24.wav,0.7628125
24.wav,اخ,أسيل,ضعيف,data\clean\اخ\24.wav,0.6075
22.wav,اخ,أسيل,ضعيف,data\clean\اخ\22.wav,0.79225
21.wav,اخت,أسيل,ضعيف,data\clean\اخت\21.wav,0.6629375
22.wav,اخت,أسيل,ضعيف,data\clean\اخت\22.wav,0.6875625
24.wav,اخت,أسيل,ضعيف,data\clean\اخت\24.wav,1.1144375
21.wav,اخضر,أسيل,ضعيف,data\clean\اخضر\21.wav,0.894
25.wav,اخضر,أسيل,ضعيف,data\clean\اخضر\25.wav,1.0561875
26.wav,اخضر,أسيل,ضعيف,data\clean\اخضر\26.wav,1.0493125
22.wav,اخضر,أسيل,ضعيف,data\clean\اخضر\22.wav,1.0355
24.wav,اربعة,أسيل,ضعيف,data\clean\اربعة\24.wav,0.6500625
21.wav,اربعة,أسيل,ضعيف,data\clean\اربعة\21.wav,0.7265
22.wav,اربعة,أسيل,ضعيف,data\clean\اربعة\22.wav,0.8296875
23.wav,اربعة,أسيل,ضعيف,data\clean\اربعة\23.wav,0.837875
21.wav,ازرق,أسيل,ضعيف,data\clean\ازرق\21.wav,0.8784375
22.wav,ازرق,أسيل,ضعيف,data\clean\ازرق\22.wav,0.90775
24.wav,ازرق,أسيل,ضعيف,data\clean\ازرق\24.wav,1.542875
26.wav,ازرق,أسيل,ضعيف,data\clean\ازرق\26.wav,1.10975
25.wav,استاذة,أسيل,ضعيف,data\clean\استاذة\25.wav,0.831875
23.wav,استاذة,أسيل,ضعيف,data\clean\استاذة\23.wav,0.8008125
24.wav,استاذة,أسيل,ضعيف,data\clean\استاذة\24.wav,0.9871875
26.wav,استاذة,أسيل,ضعيف,data\clean\استاذة\26.wav,0.724875
25.wav,اسد,أسيل,ضعيف,data\clean\اسد\25.wav,0.797375
24.wav,اسد,أسيل,ضعيف,data\clean\اسد\24.wav,0.776625
23.wav,اسد,أسيل,ضعيف,data\clean\اسد\23.wav,0.8595
22.wav,اسد,أسيل,ضعيف,data\clean\اسد\22.wav,0.8318125
21.wav,اسود,أسيل,ضعيف,data\clean\اسود\21.wav,0.707625
22.wav,اسود,أسيل,ضعيف,data\clean\اسود\22.wav,0.894
24.wav,اسود,أسيل,ضعيف,data\clean\اسود\24.wav,1.028625
26.wav,اسود,أسيل,ضعيف,data\clean\اسود\26.wav,1.001
24.wav,اشرب,أسيل,ضعيف,data\clean\اشرب\24.wav,0.9015
26.wav,اشرب,أسيل,ضعيف,data\clean\اشرب\26.wav,0.446875
22.wav,اشرب,أسيل,ضعيف,data\clean\اشرب\22.wav,0.925125
21.wav,اشرب,أسيل,ضعيف,data\clean\اشرب\21.wav,1.2068125
21.wav,اصفر,أسيل,ضعيف,data\clean\اصفر\21.wav,0.37275
25.wav,اصفر,أسيل,ضعيف,data\clean\اصفر\25.wav,0.8266875
23.wav,اصفر,أسيل,ضعيف,data\clean\اصفر\23.wav,0.98375
24.wav,اصفر,أسيل,ضعيف,data\clean\اصفر\24.wav,0.938875
22.wav,اكل,أسيل,ضعيف,data\clean\اكل\22.wav,1.1056875
25.wav,اكل,أسيل,ضعيف,data\clean\اكل\25.wav,0.9430625
23.wav,اكل,أسيل,ضعيف,data\clean\اكل\23.wav,0.975375
24.wav,اكل,أسيل,ضعيف,data\clean\اكل\24.wav,1.1000625
21.wav,باب,أسيل,ضعيف,data\clean\باب\21.wav,0.7314375
22.wav,باب,أسيل,ضعيف,data\clean\باب\22.wav,0.777875
24.wav,باب,أسيل,ضعيف,data\clean\باب\24.wav,0.777875
26.wav,بابا,أسيل,ضعيف,data\clean\بابا\26.wav,1.1325
22.wav,بابا,أسيل,ضعيف,data\clean\بابا\22.wav,0.7383125
27.wav,بابا,أسيل,ضعيف,data\clean\بابا\27.wav,1.1080625
25.wav,بابا,أسيل,ضعيف,data\clean\بابا\25.wav,1.1898125
24.wav,بابا,أسيل,ضعيف,data\clean\بابا\24.wav,1.044625
21.wav,باص,أسيل,ضعيف,data\clean\باص\21.wav,0.5669375
23.wav,باص,أسيل,ضعيف,data\clean\باص\23.wav,0.8194375
22.wav,باص,أسيل,ضعيف,data\clean\باص\22.wav,0.9143125
24.wav,باص,أسيل,ضعيف,data\clean\باص\24.wav,0.8045625
21.wav,بسة,أسيل,ضعيف,data\clean\بسة\21.wav,0.7145
25.wav,بسة,أسيل,ضعيف,data\clean\بسة\25.wav,0.8318125
22.wav,بسة,أسيل,ضعيف,data\clean\بسة\22.wav,0.811125
24.wav,بسة,أسيل,ضعيف,data\clean\بسة\24.wav,0.91125
24.wav,تعبان,أسيل,ضعيف,data\clean\تعبان\24.wav,0.7006875
23.wav,تعبان,أسيل,ضعيف,data\clean\تعبان\23.wav,0.8395625
22.wav,تعبان,أسيل,ضعيف,data\clean\تعبان\22.wav,1.12525
21.wav,تفاحة,أسيل,ضعيف,data\clean\تفاحة\21.wav,0.685
22.wav,تفاحة,أسيل,ضعيف,data\clean\تفاحة\22.wav,0.5485625
24.wav,تفاحة,أسيل,ضعيف,data\clean\تفاحة\24.wav,0.595
26.wav,تفاحة,أسيل,ضعيف,data\clean\تفاحة\26.wav,0.5108125
27.wav,تمر,أسيل,ضعيف,data\clean\تمر\27.wav,0.5051875
23.wav,تمر,أسيل,ضعيف,data\clean\تمر\23.wav,0.5955
22.wav,تمر,أسيل,ضعيف,data\clean\تمر\22.wav,0.641875
25.wav,تمر,أسيل,ضعيف,data\clean\تمر\25.wav,0.488125
24.wav,تمر,أسيل,ضعيف,data\clean\تمر\24.wav,0.5540625
25.wav,ثلاثة,أسيل,ضعيف,data\clean\ثلاثة\25.wav,0.788125
22.wav,ثلاثة,أسيل,ضعيف,data\clean\ثلاثة\22.wav,0.6839375
23.wav,ثلاثة,أسيل,ضعيف,data\clean\ثلاثة\23.wav,0.9805
21.wav,ثلاثة,أسيل,ضعيف,data\clean\ثلاثة\21.wav,0.8106875
21.wav,ثوب,أسيل,ضعيف,data\clean\ثوب\21.wav,0.6834375
22.wav,ثوب,أسيل,ضعيف,data\clean\ثوب\22.wav,0.67125
23.wav,ثوب,أسيل,ضعيف,data\clean\ثوب\23.wav,0.4955
24.wav,ثوب,أسيل,ضعيف,data\clean\ثوب\24.wav,0.4564375
24.wav,جا,أسيل,ضعيف,data\clean\جا\24.wav,0.6146875
23.wav,جا,أسيل,ضعيف,data\clean\جا\23.wav,0.759375
21.wav,جا,أسيل,ضعيف,data\clean\جا\21.wav,0.5854375
22.wav,جا,أسيل,ضعيف,data\clean\جا\22.wav,0.7265
21.wav,جبل,أسيل,ضعيف,data\clean\جبل\21.wav,0.6614375
25.wav,جد,أسيل,ضعيف,data\clean\جد\25.wav,0.79425
24.wav,جد,أسيل,ضعيف,data\clean\جد\24.wav,0.9030625
23.wav,جد,أسيل,ضعيف,data\clean\جد\23.wav,0.7183125
22.wav,جد,أسيل,ضعيف,data\clean\جد\22.wav,0.484375
21.wav,جدة,أسيل,ضعيف,data\clean\جدة\21.wav,0.8250625
22.wav,جدة,أسيل,ضعيف,data\clean\جدة\22.wav,0.8599375
24.wav,جدة,أسيل,ضعيف,data\clean\جدة\24.wav,1.0466875
26.wav,جدة,أسيل,ضعيف,data\clean\جدة\26.wav,1.06725
25.wav,جمل,أسيل,ضعيف,data\clean\جمل\25.wav,0.9288125
24.wav,جمل,أسيل,ضعيف,data\clean\جمل\24.wav,1.0506875
23.wav,جمل,أسيل,ضعيف,data\clean\جمل\23.wav,0.7720625
22.wav,جمل,أسيل,ضعيف,data\clean\جمل\22.wav,0.923
