original_duration,original_rms,processing_steps,trim_start,trim_end,trimmed_duration,final_rms,success,final_duration,input_file,output_file,word,filename
0.5971428571428572,0.02458094,"['smart_trim', 'noise_reduction', 'normalization']",0.0,0.4679591836734694,0.46793650793650793,0.02,True,0.46793650793650793,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\اثنين\2.wav,output_files\enhanced_audio_data\اثنين\2.wav,اثنين,2.wav
0.6151020408163266,0.01797678,"['smart_trim', 'noise_reduction', 'normalization']",0.019659863945578226,0.5143990929705216,0.49473922902494333,0.019999998,True,0.49473922902494333,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\اثنين\20.wav,output_files\enhanced_audio_data\اثنين\20.wav,اثنين,20.wav
0.7662585034013606,0.022179471,"['smart_trim', 'noise_reduction', 'normalization']",0.0,0.5608390022675738,0.5608163265306122,0.02,True,0.5608163265306122,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\اثنين\21.wav,output_files\enhanced_audio_data\اثنين\21.wav,اثنين,21.wav
1.2932879818594105,0.02073625,"['smart_trim', 'noise_reduction', 'normalization']",0.18219954648526077,1.1877777777777778,1.005578231292517,0.02,True,1.005578231292517,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\اثنين\22.wav,output_files\enhanced_audio_data\اثنين\22.wav,اثنين,22.wav
0.5910657596371882,0.039542276,"['smart_trim', 'noise_reduction', 'normalization']",0.0,0.42151927437641723,0.42149659863945577,0.019999998,True,0.42149659863945577,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\اثنين\23.wav,output_files\enhanced_audio_data\اثنين\23.wav,اثنين,23.wav
0.8599546485260771,0.032447323,"['smart_trim', 'noise_reduction', 'normalization']",0.0,0.630498866213152,0.6304761904761905,0.019999998,True,0.6304761904761905,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\اثنين\25.wav,output_files\enhanced_audio_data\اثنين\25.wav,اثنين,25.wav
1.0015873015873016,0.031057235,"['smart_trim', 'noise_reduction', 'normalization']",0.0,0.7465986394557823,0.7465759637188208,0.02,True,0.7465759637188208,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\اثنين\26.wav,output_files\enhanced_audio_data\اثنين\26.wav,اثنين,26.wav
0.830702947845805,0.028830908,"['smart_trim', 'noise_reduction', 'normalization']",0.0,0.6072789115646259,0.6072562358276644,0.02,True,0.6072562358276644,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\اثنين\27.wav,output_files\enhanced_audio_data\اثنين\27.wav,اثنين,27.wav
0.5239002267573696,0.039388377,"['smart_trim', 'noise_reduction', 'normalization']",0.0,0.3982993197278911,0.3982766439909297,0.019999998,True,0.3982766439909297,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\اثنين\28.wav,output_files\enhanced_audio_data\اثنين\28.wav,اثنين,28.wav
0.63859410430839,0.032486513,"['smart_trim', 'noise_reduction', 'normalization']",0.0,0.4679591836734694,0.46793650793650793,0.02,True,0.46793650793650793,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\اثنين\3.wav,output_files\enhanced_audio_data\اثنين\3.wav,اثنين,3.wav
0.5143310657596372,0.03509174,"['smart_trim', 'noise_reduction', 'normalization']",0.0,0.42151927437641723,0.42149659863945577,0.019999998,True,0.42149659863945577,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\اثنين\4.wav,output_files\enhanced_audio_data\اثنين\4.wav,اثنين,4.wav
0.6040816326530613,0.032662466,"['smart_trim', 'noise_reduction', 'normalization']",0.0,0.4447392290249433,0.4447165532879819,0.019999998,True,0.4447165532879819,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\اثنين\5.wav,output_files\enhanced_audio_data\اثنين\5.wav,اثنين,5.wav
0.5660770975056689,0.031196728,"['smart_trim', 'noise_reduction', 'normalization']",0.0,0.3982993197278911,0.3982766439909297,0.019999998,True,0.3982766439909297,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\اثنين\6.wav,output_files\enhanced_audio_data\اثنين\6.wav,اثنين,6.wav
0.7430839002267574,0.016465617,"['smart_trim', 'noise_reduction', 'normalization']",0.0,0.5376190476190477,0.5375963718820862,0.02,True,0.5375963718820862,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\اثنين\7.wav,output_files\enhanced_audio_data\اثنين\7.wav,اثنين,7.wav
1.0200907029478459,0.04384981,"['smart_trim', 'noise_reduction', 'normalization']",0.0,0.7930385487528345,0.7930158730158731,0.02,True,0.7930158730158731,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\اثنين\8.wav,output_files\enhanced_audio_data\اثنين\8.wav,اثنين,8.wav
0.9338321995464852,0.03814269,"['smart_trim', 'noise_reduction', 'normalization']",0.0,0.7698185941043084,0.769795918367347,0.02,True,0.769795918367347,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\اثنين\9.wav,output_files\enhanced_audio_data\اثنين\9.wav,اثنين,9.wav
0.8727891156462585,0.11003948,"['smart_trim', 'noise_reduction', 'normalization']",0.04287981859410431,0.7233786848072563,0.6804988662131519,0.02,True,0.6804988662131519,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\احمر\14.wav,output_files\enhanced_audio_data\احمر\14.wav,احمر,14.wav
0.4444444444444444,0.13938561,"['smart_trim', 'noise_reduction', 'normalization']",0.0,0.3286394557823129,0.3286167800453515,0.020000001,True,0.3286167800453515,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\احمر\15.wav,output_files\enhanced_audio_data\احمر\15.wav,احمر,15.wav
0.6917913832199547,0.25162467,"['smart_trim', 'noise_reduction', 'normalization']",0.0,0.49117913832199545,0.49115646258503404,0.019999998,True,0.49115646258503404,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\احمر\16.wav,output_files\enhanced_audio_data\احمر\16.wav,احمر,16.wav
0.6361904761904762,0.1428243,"['smart_trim', 'noise_reduction', 'normalization']",0.0,0.4679591836734694,0.46793650793650793,0.02,True,0.46793650793650793,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\احمر\17.wav,output_files\enhanced_audio_data\احمر\17.wav,احمر,17.wav
0.9283446712018141,0.10255842,"['smart_trim', 'noise_reduction', 'normalization']",0.0,0.6769387755102041,0.6769160997732426,0.019999998,True,0.6769160997732426,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\احمر\18.wav,output_files\enhanced_audio_data\احمر\18.wav,احمر,18.wav
0.8387755102040816,0.019207876,"['smart_trim', 'noise_reduction', 'normalization']",0.019659863945578226,0.6769387755102041,0.6572789115646258,0.02,True,0.6572789115646258,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\احمر\21.wav,output_files\enhanced_audio_data\احمر\21.wav,احمر,21.wav
0.8008163265306123,0.0103750415,"['smart_trim', 'noise_reduction', 'normalization']",0.06609977324263039,0.7001587301587302,0.6340589569160998,0.019999998,True,0.6340589569160998,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\احمر\22.wav,output_files\enhanced_audio_data\احمر\22.wav,احمر,22.wav
0.7938775510204081,0.011094534,"['smart_trim', 'noise_reduction', 'normalization']",0.0,0.630498866213152,0.6304761904761905,0.020000001,True,0.6304761904761905,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\احمر\23.wav,output_files\enhanced_audio_data\احمر\23.wav,احمر,23.wav
0.7628571428571429,0.014069447,"['smart_trim', 'noise_reduction', 'normalization']",0.04287981859410431,0.630498866213152,0.5876190476190476,0.020000003,True,0.5876190476190476,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\احمر\24.wav,output_files\enhanced_audio_data\احمر\24.wav,احمر,24.wav
1.1114739229024944,0.02497247,"['smart_trim', 'noise_reduction', 'normalization']",0.04287981859410431,0.9091383219954648,0.8662585034013606,0.02,True,0.8662585034013606,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\احمر\25.wav,output_files\enhanced_audio_data\احمر\25.wav,احمر,25.wav
0.5614058956916099,0.026592404,"['smart_trim', 'noise_reduction', 'normalization']",0.0,0.4679591836734694,0.46793650793650793,0.02,True,0.46793650793650793,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\اخ\0.wav,output_files\enhanced_audio_data\اخ\0.wav,اخ,0.wav
0.41487528344671204,0.020869877,"['smart_trim', 'noise_reduction', 'normalization']",0.0,0.2821995464852608,0.28217687074829934,0.02,True,0.28217687074829934,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\اخ\1.wav,output_files\enhanced_audio_data\اخ\1.wav,اخ,1.wav
0.6931519274376418,0.014502738,"['smart_trim', 'noise_reduction', 'normalization']",0.0,0.4447392290249433,0.4447165532879819,0.02,True,0.4447165532879819,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\اخ\2.wav,output_files\enhanced_audio_data\اخ\2.wav,اخ,2.wav
0.4310204081632653,0.014571582,"['smart_trim', 'noise_reduction', 'normalization']",0.0,0.351859410430839,0.35183673469387755,0.02,True,0.35183673469387755,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\اخ\21.wav,output_files\enhanced_audio_data\اخ\21.wav,اخ,21.wav
0.7922902494331066,0.017681383,"['smart_trim', 'noise_reduction', 'normalization']",0.04287981859410431,0.6769387755102041,0.6340589569160998,0.02,True,0.6340589569160998,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\اخ\22.wav,output_files\enhanced_audio_data\اخ\22.wav,اخ,22.wav
0.6075283446712018,0.015570884,"['smart_trim', 'noise_reduction', 'normalization']",0.0,0.49117913832199545,0.49115646258503404,0.02,True,0.49115646258503404,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\اخ\24.wav,output_files\enhanced_audio_data\اخ\24.wav,اخ,24.wav
0.7663945578231293,0.015723718,"['smart_trim', 'noise_reduction', 'normalization']",0.0,0.7465986394557823,0.7465759637188208,0.019999998,True,0.7465759637188208,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\اخ\3.wav,output_files\enhanced_audio_data\اخ\3.wav,اخ,3.wav
0.6199546485260771,0.00789833,"['smart_trim', 'noise_reduction', 'normalization']",0.0,0.42151927437641723,0.42149659863945577,0.02,True,0.42149659863945577,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\اخ\4.wav,output_files\enhanced_audio_data\اخ\4.wav,اخ,4.wav
0.483265306122449,0.06369516,"['smart_trim', 'noise_reduction', 'normalization']",0.0,0.3286394557823129,0.3286167800453515,0.019999998,True,0.3286167800453515,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\اخ\5.wav,output_files\enhanced_audio_data\اخ\5.wav,اخ,5.wav
0.4784126984126984,0.034682836,"['smart_trim', 'noise_reduction', 'normalization']",0.0,0.3286394557823129,0.3286167800453515,0.02,True,0.3286167800453515,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\اخ\6.wav,output_files\enhanced_audio_data\اخ\6.wav,اخ,6.wav
0.9300226757369614,0.011848412,"['smart_trim', 'noise_reduction', 'normalization']",0.0,0.7465986394557823,0.7465759637188208,0.02,True,0.7465759637188208,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\اخت\1.wav,output_files\enhanced_audio_data\اخت\1.wav,اخت,1.wav
0.9194557823129251,0.008230138,"['smart_trim', 'noise_reduction', 'normalization']",0.0,0.6769387755102041,0.6769160997732426,0.019999998,True,0.6769160997732426,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\اخت\2.wav,output_files\enhanced_audio_data\اخت\2.wav,اخت,2.wav
0.6629478458049887,0.0046101953,"['smart_trim', 'noise_reduction', 'normalization']",0.0,0.4679591836734694,0.46793650793650793,0.02,True,0.46793650793650793,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\اخت\21.wav,output_files\enhanced_audio_data\اخت\21.wav,اخت,21.wav
0.6875736961451248,0.0053917384,"['smart_trim', 'noise_reduction', 'normalization']",0.0,0.5376190476190477,0.5375963718820862,0.020000001,True,0.5375963718820862,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\اخت\22.wav,output_files\enhanced_audio_data\اخت\22.wav,اخت,22.wav
1.0467120181405896,0.0018558438,"['smart_trim', 'noise_reduction', 'normalization']",0.1357596371882086,1.0252380952380953,0.8894784580498866,0.02,True,0.8894784580498866,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\اخت\23.wav,output_files\enhanced_audio_data\اخت\23.wav,اخت,23.wav
1.1144671201814058,0.0068307603,"['smart_trim', 'noise_reduction', 'normalization']",0.25185941043083904,1.0716780045351475,0.8198185941043084,0.02,True,0.8198185941043084,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\اخت\24.wav,output_files\enhanced_audio_data\اخت\24.wav,اخت,24.wav
0.964625850340136,0.00495297,"['smart_trim', 'noise_reduction', 'normalization']",0.0,0.6769387755102041,0.6769160997732426,0.02,True,0.6769160997732426,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\اخت\3.wav,output_files\enhanced_audio_data\اخت\3.wav,اخت,3.wav
0.7706575963718821,0.214686,"['smart_trim', 'noise_reduction', 'normalization']",0.0,0.5608390022675738,0.5608163265306122,0.019999998,True,0.5608163265306122,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\اخضر\14.wav,output_files\enhanced_audio_data\اخضر\14.wav,اخضر,14.wav
0.8940136054421769,0.06590618,"['smart_trim', 'noise_reduction', 'normalization']",0.0,0.7001587301587302,0.7001360544217687,0.02,True,0.7001360544217687,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\اخضر\21.wav,output_files\enhanced_audio_data\اخضر\21.wav,اخضر,21.wav
1.0355102040816326,0.05936539,"['smart_trim', 'noise_reduction', 'normalization']",0.019659863945578226,0.8394784580498866,0.8198185941043084,0.019999998,True,0.8198185941043084,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\اخضر\22.wav,output_files\enhanced_audio_data\اخضر\22.wav,اخضر,22.wav
0.9837641723356009,0.034983147,"['smart_trim', 'noise_reduction', 'normalization']",0.0,0.7698185941043084,0.769795918367347,0.019999998,True,0.769795918367347,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\اخضر\23.wav,output_files\enhanced_audio_data\اخضر\23.wav,اخضر,23.wav
0.8456689342403628,0.030473746,"['smart_trim', 'noise_reduction', 'normalization']",0.04287981859410431,0.7465986394557823,0.703718820861678,0.02,True,0.703718820861678,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\اخضر\24.wav,output_files\enhanced_audio_data\اخضر\24.wav,اخضر,24.wav
1.0561904761904761,0.034933016,"['smart_trim', 'noise_reduction', 'normalization']",0.019659863945578226,0.9091383219954648,0.8894784580498866,0.020000001,True,0.8894784580498866,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\اخضر\25.wav,output_files\enhanced_audio_data\اخضر\25.wav,اخضر,25.wav
1.0493424036281178,0.065777384,"['smart_trim', 'noise_reduction', 'normalization']",0.04287981859410431,0.8859183673469389,0.8430385487528345,0.019999998,True,0.8430385487528345,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\اخضر\26.wav,output_files\enhanced_audio_data\اخضر\26.wav,اخضر,26.wav
0.7604535147392291,0.020066477,"['smart_trim', 'noise_reduction', 'normalization']",0.0,0.5840589569160998,0.5840362811791383,0.02,True,0.5840362811791383,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\اربعة\1.wav,output_files\enhanced_audio_data\اربعة\1.wav,اربعة,1.wav
0.5855328798185941,0.048084542,"['smart_trim', 'noise_reduction', 'normalization']",0.04287981859410431,0.5143990929705216,0.4715192743764172,0.02,True,0.4715192743764172,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\اربعة\10.wav,output_files\enhanced_audio_data\اربعة\10.wav,اربعة,10.wav
1.031655328798186,0.055010058,"['smart_trim', 'noise_reduction', 'normalization']",0.0,0.9091383219954648,0.9091156462585034,0.020000001,True,0.9091156462585034,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\اربعة\11.wav,output_files\enhanced_audio_data\اربعة\11.wav,اربعة,11.wav
0.7060770975056689,0.08989512,"['smart_trim', 'noise_reduction', 'normalization']",0.06609977324263039,0.630498866213152,0.5643990929705215,0.02,True,0.5643990929705215,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\اربعة\12.wav,output_files\enhanced_audio_data\اربعة\12.wav,اربعة,12.wav
1.2971428571428572,0.010561039,"['smart_trim', 'noise_reduction', 'normalization']",0.1357596371882086,1.1413378684807256,1.005578231292517,0.019999998,True,1.005578231292517,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\اربعة\13.wav,output_files\enhanced_audio_data\اربعة\13.wav,اربعة,13.wav
0.9909750566893424,0.016873717,"['smart_trim', 'noise_reduction', 'normalization']",0.06609977324263039,0.8394784580498866,0.7733786848072562,0.019999998,True,0.7733786848072562,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\اربعة\14.wav,output_files\enhanced_audio_data\اربعة\14.wav,اربعة,14.wav
0.8151927437641724,0.019831497,"['smart_trim', 'noise_reduction', 'normalization']",0.019659863945578226,0.6769387755102041,0.6572789115646258,0.02,True,0.6572789115646258,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\اربعة\15.wav,output_files\enhanced_audio_data\اربعة\15.wav,اربعة,15.wav
0.5500680272108843,0.022607198,"['smart_trim', 'noise_reduction', 'normalization']",0.0,0.4447392290249433,0.4447165532879819,0.02,True,0.4447165532879819,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\اربعة\16.wav,output_files\enhanced_audio_data\اربعة\16.wav,اربعة,16.wav
0.40276643990929706,0.017008506,"['smart_trim', 'noise_reduction', 'normalization']",0.0,0.2821995464852608,0.28217687074829934,0.020000001,True,0.28217687074829934,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\اربعة\17.wav,output_files\enhanced_audio_data\اربعة\17.wav,اربعة,17.wav
1.2179591836734693,0.007401371,"['smart_trim', 'noise_reduction', 'normalization']",0.0,1.1181179138321995,1.118095238095238,0.02,True,1.118095238095238,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\اربعة\18.wav,output_files\enhanced_audio_data\اربعة\18.wav,اربعة,18.wav
1.1690702947845806,0.005218851,"['smart_trim', 'noise_reduction', 'normalization']",0.019659863945578226,1.0252380952380953,1.005578231292517,0.019999998,True,1.005578231292517,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\اربعة\19.wav,output_files\enhanced_audio_data\اربعة\19.wav,اربعة,19.wav
0.4673469387755102,0.036646303,"['smart_trim', 'noise_reduction', 'normalization']",0.0,0.3286394557823129,0.3286167800453515,0.02,True,0.3286167800453515,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\اربعة\2.wav,output_files\enhanced_audio_data\اربعة\2.wav,اربعة,2.wav
0.5418140589569161,0.0068277935,"['smart_trim', 'noise_reduction', 'normalization']",0.019659863945578226,0.4679591836734694,0.44829931972789117,0.02,True,0.44829931972789117,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\اربعة\20.wav,output_files\enhanced_audio_data\اربعة\20.wav,اربعة,20.wav
0.726530612244898,0.0338649,"['smart_trim', 'noise_reduction', 'normalization']",0.0,0.5840589569160998,0.5840362811791383,0.02,True,0.5840362811791383,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\اربعة\21.wav,output_files\enhanced_audio_data\اربعة\21.wav,اربعة,21.wav
0.8297052154195012,0.017148118,"['smart_trim', 'noise_reduction', 'normalization']",0.0,0.5840589569160998,0.5840362811791383,0.02,True,0.5840362811791383,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\اربعة\22.wav,output_files\enhanced_audio_data\اربعة\22.wav,اربعة,22.wav
0.8379138321995465,0.020064302,"['smart_trim', 'noise_reduction', 'normalization']",0.0,0.6072789115646259,0.6072562358276644,0.02,True,0.6072562358276644,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\اربعة\23.wav,output_files\enhanced_audio_data\اربعة\23.wav,اربعة,23.wav
0.6500680272108843,0.019441724,"['smart_trim', 'noise_reduction', 'normalization']",0.0,0.5143990929705216,0.5143764172335601,0.02,True,0.5143764172335601,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\اربعة\24.wav,output_files\enhanced_audio_data\اربعة\24.wav,اربعة,24.wav
0.6546938775510204,0.0188863,"['smart_trim', 'noise_reduction', 'normalization']",0.019659863945578226,0.5376190476190477,0.5179591836734694,0.02,True,0.5179591836734694,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\اربعة\25.wav,output_files\enhanced_audio_data\اربعة\25.wav,اربعة,25.wav
0.5649433106575964,0.010751137,"['smart_trim', 'noise_reduction', 'normalization']",0.0,0.42151927437641723,0.42149659863945577,0.02,True,0.42149659863945577,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\اربعة\26.wav,output_files\enhanced_audio_data\اربعة\26.wav,اربعة,26.wav
0.3947845804988662,0.013777,"['smart_trim', 'noise_reduction', 'normalization']",0.0,0.2821995464852608,0.28217687074829934,0.02,True,0.28217687074829934,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\اربعة\3.wav,output_files\enhanced_audio_data\اربعة\3.wav,اربعة,3.wav
0.4905215419501134,0.0065947967,"['smart_trim', 'noise_reduction', 'normalization']",0.0,0.3982993197278911,0.3982766439909297,0.02,True,0.3982766439909297,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\اربعة\4.wav,output_files\enhanced_audio_data\اربعة\4.wav,اربعة,4.wav
0.42671201814058957,0.014762958,"['smart_trim', 'noise_reduction', 'normalization']",0.0,0.351859410430839,0.35183673469387755,0.02,True,0.35183673469387755,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\اربعة\5.wav,output_files\enhanced_audio_data\اربعة\5.wav,اربعة,5.wav
0.7198185941043084,0.023519592,"['smart_trim', 'noise_reduction', 'normalization']",0.019659863945578226,0.6072789115646259,0.5876190476190476,0.02,True,0.5876190476190476,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\اربعة\7.wav,output_files\enhanced_audio_data\اربعة\7.wav,اربعة,7.wav
0.8025396825396826,0.050221182,"['smart_trim', 'noise_reduction', 'normalization']",0.06609977324263039,0.7001587301587302,0.6340589569160998,0.020000001,True,0.6340589569160998,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\اربعة\8.wav,output_files\enhanced_audio_data\اربعة\8.wav,اربعة,8.wav
0.5654421768707483,0.059752315,"['smart_trim', 'noise_reduction', 'normalization']",0.06609977324263039,0.49117913832199545,0.42507936507936506,0.02,True,0.42507936507936506,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\اربعة\9.wav,output_files\enhanced_audio_data\اربعة\9.wav,اربعة,9.wav
0.8784580498866214,0.036700454,"['smart_trim', 'noise_reduction', 'normalization']",0.0,0.7001587301587302,0.7001360544217687,0.02,True,0.7001360544217687,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\ازرق\21.wav,output_files\enhanced_audio_data\ازرق\21.wav,ازرق,21.wav
