filename,word,speaker,quality,file_path,duration
2.wav,حليب,أحمد,ضعيف,data\clean\حليب\2.wav,0.9171875
3.wav,حليب,أحمد,ضعيف,data\clean\حليب\3.wav,0.8939375
4.wav,خايف,أحمد,ضعيف,data\clean\خايف\4.wav,0.8010625
0.wav,خايف,أحمد,ضعيف,data\clean\خايف\0.wav,0.87075
6.wav,خايف,أحمد,ضعيف,data\clean\خايف\6.wav,0.859125
1.wav,خايف,أحمد,ضعيف,data\clean\خايف\1.wav,0.963625
3.wav,خايف,أحمد,ضعيف,data\clean\خايف\3.wav,0.9288125
2.wav,خايف,أحمد,ضعيف,data\clean\خايف\2.wav,0.8243125
5.wav,خايف,أحمد,ضعيف,data\clean\خايف\5.wav,0.8010625
2.wav,خبز,أحمد,ضعيف,data\clean\خبز\2.wav,0.7314375
6.wav,خبز,أحمد,ضعيف,data\clean\خبز\6.wav,0.7081875
3.wav,خبز,أحمد,ضعيف,data\clean\خبز\3.wav,0.952
5.wav,خبز,أحمد,ضعيف,data\clean\خبز\5.wav,0.7314375
4.wav,خبز,أحمد,ضعيف,data\clean\خبز\4.wav,0.7895
1.wav,خروف,أحمد,ضعيف,data\clean\خروف\1.wav,0.9984375
01.wav,خلاص,أحمد,ضعيف,data\clean\خلاص\01.wav,0.9984375
3.wav,خلاص,أحمد,ضعيف,data\clean\خلاص\3.wav,0.8243125
0.wav,خلاص,أحمد,ضعيف,data\clean\خلاص\0.wav,0.754625
6.wav,خلاص,أحمد,ضعيف,data\clean\خلاص\6.wav,0.7314375
02.wav,خلاص,أحمد,ضعيف,data\clean\خلاص\02.wav,0.777875
2.wav,خلاص,أحمد,ضعيف,data\clean\خلاص\2.wav,0.8475
1.wav,خلاص,أحمد,ضعيف,data\clean\خلاص\1.wav,1.044875
4.wav,خلاص,أحمد,ضعيف,data\clean\خلاص\4.wav,0.9404375
2.wav,دجاج,أحمد,ضعيف,data\clean\دجاج\2.wav,0.8243125
0.wav,دجاج,أحمد,ضعيف,data\clean\دجاج\0.wav,1.0100625
4.wav,دجاج,أحمد,ضعيف,data\clean\دجاج\4.wav,0.9984375
02.wav,دجاج,أحمد,ضعيف,data\clean\دجاج\02.wav,1.0913125
6.wav,دجاج,أحمد,ضعيف,data\clean\دجاج\6.wav,1.172625
1.wav,دجاج,أحمد,ضعيف,data\clean\دجاج\1.wav,1.0913125
04.wav,دجاج,أحمد,ضعيف,data\clean\دجاج\04.wav,0.9288125
3.wav,دجاج,أحمد,ضعيف,data\clean\دجاج\3.wav,0.7198125
01.wav,ذيب,أحمد,ضعيف,data\clean\ذيب\01.wav,0.9171875
4.wav,ذيب,أحمد,ضعيف,data\clean\ذيب\4.wav,1.0100625
1.wav,ذيب,أحمد,ضعيف,data\clean\ذيب\1.wav,0.6501875
3.wav,ذيب,أحمد,ضعيف,data\clean\ذيب\3.wav,0.9171875
2.wav,ذيب,أحمد,ضعيف,data\clean\ذيب\2.wav,0.754625
6.wav,ذيب,أحمد,ضعيف,data\clean\ذيب\6.wav,0.66175
5.wav,راح,أحمد,ضعيف,data\clean\راح\5.wav,1.3003125
3.wav,راح,أحمد,ضعيف,data\clean\راح\3.wav,1.6718125
1.wav,راح,أحمد,ضعيف,data\clean\راح\1.wav,1.2074375
4.wav,راح,أحمد,ضعيف,data\clean\راح\4.wav,1.068125
1.wav,راس,أحمد,ضعيف,data\clean\راس\1.wav,0.9171875
5.wav,راس,أحمد,ضعيف,data\clean\راس\5.wav,0.952
2.wav,راس,أحمد,ضعيف,data\clean\راس\2.wav,1.2886875
4.wav,راس,أحمد,ضعيف,data\clean\راس\4.wav,0.97525
3.wav,راس,أحمد,ضعيف,data\clean\راس\3.wav,1.13775
6.wav,راس,أحمد,ضعيف,data\clean\راس\6.wav,0.87075
01.wav,رز,أحمد,ضعيف,data\clean\رز\01.wav,1.149375
2.wav,رز,أحمد,ضعيف,data\clean\رز\2.wav,1.0100625
0.wav,رز,أحمد,ضعيف,data\clean\رز\0.wav,0.952
6.wav,رز,أحمد,ضعيف,data\clean\رز\6.wav,0.859125
02.wav,رز,أحمد,ضعيف,data\clean\رز\02.wav,0.9404375
1.wav,رز,أحمد,ضعيف,data\clean\رز\1.wav,0.97525
03.wav,رز,أحمد,ضعيف,data\clean\رز\03.wav,0.859125
4.wav,رز,أحمد,ضعيف,data\clean\رز\4.wav,0.8010625
1.wav,زيت,أحمد,ضعيف,data\clean\زيت\1.wav,0.9404375
5.wav,زيت,أحمد,ضعيف,data\clean\زيت\5.wav,0.9404375
2.wav,زيت,أحمد,ضعيف,data\clean\زيت\2.wav,0.8126875
4.wav,زيت,أحمد,ضعيف,data\clean\زيت\4.wav,0.7081875
3.wav,زيت,أحمد,ضعيف,data\clean\زيت\3.wav,1.1958125
6.wav,زيت,أحمد,ضعيف,data\clean\زيت\6.wav,0.859125
1.wav,ستة,أحمد,ضعيف,data\clean\ستة\1.wav,0.7546875
5.wav,ستة,أحمد,ضعيف,data\clean\ستة\5.wav,0.7430625
2.wav,ستة,أحمد,ضعيف,data\clean\ستة\2.wav,0.882375
4.wav,ستة,أحمد,ضعيف,data\clean\ستة\4.wav,0.8243125
3.wav,ستة,أحمد,ضعيف,data\clean\ستة\3.wav,0.777875
6.wav,ستة,أحمد,ضعيف,data\clean\ستة\6.wav,0.801125
4.wav,سرير,أحمد,ضعيف,data\clean\سرير\4.wav,0.9250625
1.wav,سرير,أحمد,ضعيف,data\clean\سرير\1.wav,0.8126875
3.wav,سرير,أحمد,ضعيف,data\clean\سرير\3.wav,1.118375
4.wav,شمس,أحمد,ضعيف,data\clean\شمس\4.wav,0.952
0.wav,شمس,أحمد,ضعيف,data\clean\شمس\0.wav,0.986875
6.wav,شمس,أحمد,ضعيف,data\clean\شمس\6.wav,0.8475
1.wav,شمس,أحمد,ضعيف,data\clean\شمس\1.wav,0.963625
3.wav,شمس,أحمد,ضعيف,data\clean\شمس\3.wav,0.97525
2.wav,شمس,أحمد,ضعيف,data\clean\شمس\2.wav,1.1029375
5.wav,شمس,أحمد,ضعيف,data\clean\شمس\5.wav,0.8010625
5.wav,ضوء,أحمد,ضعيف,data\clean\ضوء\5.wav,0.76625
6.wav,ضوء,أحمد,ضعيف,data\clean\ضوء\6.wav,0.7895
02.wav,ضوء,أحمد,ضعيف,data\clean\ضوء\02.wav,0.7430625
01.wav,ضوء,أحمد,ضعيف,data\clean\ضوء\01.wav,0.9288125
4.wav,ضوء,أحمد,ضعيف,data\clean\ضوء\4.wav,0.7198125
04.wav,ضوء,أحمد,ضعيف,data\clean\ضوء\04.wav,0.60375
3.wav,ضوء,أحمد,ضعيف,data\clean\ضوء\3.wav,0.7430625
03.wav,ضوء,أحمد,ضعيف,data\clean\ضوء\03.wav,0.754625
2.wav,ضوء,أحمد,ضعيف,data\clean\ضوء\2.wav,0.6269375
02.wav,علم,أحمد,ضعيف,data\clean\علم\02.wav,0.696625
3.wav,علم,أحمد,ضعيف,data\clean\علم\3.wav,0.8243125
01.wav,علم,أحمد,ضعيف,data\clean\علم\01.wav,0.8359375
6.wav,علم,أحمد,ضعيف,data\clean\علم\6.wav,0.685
03.wav,علم,أحمد,ضعيف,data\clean\علم\03.wav,0.777875
2.wav,علم,أحمد,ضعيف,data\clean\علم\2.wav,0.8359375
1.wav,علم,أحمد,ضعيف,data\clean\علم\1.wav,0.97525
4.wav,علم,أحمد,ضعيف,data\clean\علم\4.wav,1.068125
1.wav,عين,أحمد,ضعيف,data\clean\عين\1.wav,0.963625
5.wav,عين,أحمد,ضعيف,data\clean\عين\5.wav,0.7430625
2.wav,عين,أحمد,ضعيف,data\clean\عين\2.wav,0.952
4.wav,عين,أحمد,ضعيف,data\clean\عين\4.wav,0.6269375
3.wav,عين,أحمد,ضعيف,data\clean\عين\3.wav,1.149375
6.wav,عين,أحمد,ضعيف,data\clean\عين\6.wav,0.777875
5.wav,فراش,أحمد,ضعيف,data\clean\فراش\5.wav,0.952
6.wav,فراش,أحمد,ضعيف,data\clean\فراش\6.wav,1.0216875
02.wav,فراش,أحمد,ضعيف,data\clean\فراش\02.wav,1.1841875
01.wav,فراش,أحمد,ضعيف,data\clean\فراش\01.wav,0.9404375
4.wav,فراش,أحمد,ضعيف,data\clean\فراش\4.wav,0.7314375
04.wav,فراش,أحمد,ضعيف,data\clean\فراش\04.wav,1.1841875
3.wav,فراش,أحمد,ضعيف,data\clean\فراش\3.wav,0.7314375
03.wav,فراش,أحمد,ضعيف,data\clean\فراش\03.wav,0.8475
2.wav,فراش,أحمد,ضعيف,data\clean\فراش\2.wav,0.8359375
5.wav,فيل,أحمد,ضعيف,data\clean\فيل\5.wav,1.0565
6.wav,فيل,أحمد,ضعيف,data\clean\فيل\6.wav,1.0100625
02.wav,فيل,أحمد,ضعيف,data\clean\فيل\02.wav,0.777875
01.wav,فيل,أحمد,ضعيف,data\clean\فيل\01.wav,1.3235625
4.wav,فيل,أحمد,ضعيف,data\clean\فيل\4.wav,0.882375
04.wav,فيل,أحمد,ضعيف,data\clean\فيل\04.wav,0.685
3.wav,فيل,أحمد,ضعيف,data\clean\فيل\3.wav,1.2306875
03.wav,فيل,أحمد,ضعيف,data\clean\فيل\03.wav,0.9984375
2.wav,فيل,أحمد,ضعيف,data\clean\فيل\2.wav,1.172625
01.wav,قط,أحمد,ضعيف,data\clean\قط\01.wav,0.7198125
2.wav,قط,أحمد,ضعيف,data\clean\قط\2.wav,0.7895
0.wav,قط,أحمد,ضعيف,data\clean\قط\0.wav,0.8475
6.wav,قط,أحمد,ضعيف,data\clean\قط\6.wav,0.7430625
02.wav,قط,أحمد,ضعيف,data\clean\قط\02.wav,0.592125
1.wav,قط,أحمد,ضعيف,data\clean\قط\1.wav,0.8010625
04.wav,قط,أحمد,ضعيف,data\clean\قط\04.wav,0.7081875
4.wav,قط,أحمد,ضعيف,data\clean\قط\4.wav,0.60375
4.wav,قميص,أحمد,ضعيف,data\clean\قميص\4.wav,0.828375
0.wav,قميص,أحمد,ضعيف,data\clean\قميص\0.wav,0.55225
6.wav,قميص,أحمد,ضعيف,data\clean\قميص\6.wav,0.4694375
1.wav,قميص,أحمد,ضعيف,data\clean\قميص\1.wav,0.4295625
3.wav,قميص,أحمد,ضعيف,data\clean\قميص\3.wav,0.6765
2.wav,قميص,أحمد,ضعيف,data\clean\قميص\2.wav,0.8145625
5.wav,قميص,أحمد,ضعيف,data\clean\قميص\5.wav,0.8698125
5.wav,كاس,أحمد,ضعيف,data\clean\كاس\5.wav,1.063125
6.wav,كاس,أحمد,ضعيف,data\clean\كاس\6.wav,0.9388125
02.wav,كاس,أحمد,ضعيف,data\clean\كاس\02.wav,0.938875
01.wav,كاس,أحمد,ضعيف,data\clean\كاس\01.wav,0.8974375
4.wav,كاس,أحمد,ضعيف,data\clean\كاس\4.wav,1.063125
04.wav,كاس,أحمد,ضعيف,data\clean\كاس\04.wav,1.1045625
3.wav,كاس,أحمد,ضعيف,data\clean\كاس\3.wav,0.814625
03.wav,كاس,أحمد,ضعيف,data\clean\كاس\03.wav,0.9940625
2.wav,كاس,أحمد,ضعيف,data\clean\كاس\2.wav,0.98025
2.wav,كبير,أحمد,ضعيف,data\clean\كبير\2.wav,0.9664375
0.wav,كبير,أحمد,ضعيف,data\clean\كبير\0.wav,0.73175
4.wav,كبير,أحمد,ضعيف,data\clean\كبير\4.wav,0.883625
02.wav,كبير,أحمد,ضعيف,data\clean\كبير\02.wav,0.856
6.wav,كبير,أحمد,ضعيف,data\clean\كبير\6.wav,0.6075
1.wav,كبير,أحمد,ضعيف,data\clean\كبير\1.wav,1.0493125
03.wav,كبير,أحمد,ضعيف,data\clean\كبير\03.wav,0.8145625
3.wav,كبير,أحمد,ضعيف,data\clean\كبير\3.wav,0.9388125
5.wav,كرسي,أحمد,ضعيف,data\clean\كرسي\5.wav,1.4496875
3.wav,كرسي,أحمد,ضعيف,data\clean\كرسي\3.wav,0.91125
1.wav,كرسي,أحمد,ضعيف,data\clean\كرسي\1.wav,1.132125
4.wav,كرسي,أحمد,ضعيف,data\clean\كرسي\4.wav,1.063125
4.wav,كورة,أحمد,ضعيف,data\clean\كورة\4.wav,0.859125
1.wav,كورة,أحمد,ضعيف,data\clean\كورة\1.wav,0.5565
3.wav,كورة,أحمد,ضعيف,data\clean\كورة\3.wav,0.7810625
1.wav,لبن,أحمد,ضعيف,data\clean\لبن\1.wav,0.9250625
5.wav,لبن,أحمد,ضعيف,data\clean\لبن\5.wav,0.579875
2.wav,لبن,أحمد,ضعيف,data\clean\لبن\2.wav,0.8145625
4.wav,لبن,أحمد,ضعيف,data\clean\لبن\4.wav,0.6489375
3.wav,لبن,أحمد,ضعيف,data\clean\لبن\3.wav,0.9250625
4.wav,لعبة,أحمد,ضعيف,data\clean\لعبة\4.wav,0.8359375
1.wav,لعبة,أحمد,ضعيف,data\clean\لعبة\1.wav,0.66175
3.wav,لعبة,أحمد,ضعيف,data\clean\لعبة\3.wav,0.592125
4.wav,لون,أحمد,ضعيف,data\clean\لون\4.wav,0.8421875
0.wav,لون,أحمد,ضعيف,data\clean\لون\0.wav,0.856
6.wav,لون,أحمد,ضعيف,data\clean\لون\6.wav,0.856
1.wav,لون,أحمد,ضعيف,data\clean\لون\1.wav,0.856
3.wav,لون,أحمد,ضعيف,data\clean\لون\3.wav,0.828375
2.wav,لون,أحمد,ضعيف,data\clean\لون\2.wav,0.8421875
5.wav,لون,أحمد,ضعيف,data\clean\لون\5.wav,0.8421875
01.wav,ماما,أحمد,ضعيف,data\clean\ماما\01.wav,0.814625
3.wav,ماما,أحمد,ضعيف,data\clean\ماما\3.wav,0.91125
0.wav,ماما,أحمد,ضعيف,data\clean\ماما\0.wav,0.8008125
6.wav,ماما,أحمد,ضعيف,data\clean\ماما\6.wav,0.7455625
02.wav,ماما,أحمد,ضعيف,data\clean\ماما\02.wav,0.6489375
2.wav,ماما,أحمد,ضعيف,data\clean\ماما\2.wav,0.7179375
1.wav,ماما,أحمد,ضعيف,data\clean\ماما\1.wav,0.7731875
4.wav,ماما,أحمد,ضعيف,data\clean\ماما\4.wav,1.007875
4.wav,مدرسة,أحمد,ضعيف,data\clean\مدرسة\4.wav,0.8974375
0.wav,مدرسة,أحمد,ضعيف,data\clean\مدرسة\0.wav,1.2011875
6.wav,مدرسة,أحمد,ضعيف,data\clean\مدرسة\6.wav,1.1459375
1.wav,مدرسة,أحمد,ضعيف,data\clean\مدرسة\1.wav,0.883625
3.wav,مدرسة,أحمد,ضعيف,data\clean\مدرسة\3.wav,0.9250625
2.wav,مدرسة,أحمد,ضعيف,data\clean\مدرسة\2.wav,1.007875
5.wav,مدرسة,أحمد,ضعيف,data\clean\مدرسة\5.wav,1.1735625
01.wav,موز,أحمد,ضعيف,data\clean\موز\01.wav,0.759375
3.wav,موز,أحمد,ضعيف,data\clean\موز\3.wav,1.0493125
0.wav,موز,أحمد,ضعيف,data\clean\موز\0.wav,0.9940625
6.wav,موز,أحمد,ضعيف,data\clean\موز\6.wav,0.7455625
02.wav,موز,أحمد,ضعيف,data\clean\موز\02.wav,1.063125
2.wav,موز,أحمد,ضعيف,data\clean\موز\2.wav,0.9250625
1.wav,موز,أحمد,ضعيف,data\clean\موز\1.wav,1.1045625
4.wav,موز,أحمد,ضعيف,data\clean\موز\4.wav,0.828375
1.wav,موية,أحمد,ضعيف,data\clean\موية\1.wav,0.5984375
5.wav,موية,أحمد,ضعيف,data\clean\موية\5.wav,0.9475625
2.wav,موية,أحمد,ضعيف,data\clean\موية\2.wav,0.65475
4.wav,موية,أحمد,ضعيف,data\clean\موية\4.wav,0.7329375
3.wav,موية,أحمد,ضعيف,data\clean\موية\3.wav,0.8303125
6.wav,موية,أحمد,ضعيف,data\clean\موية\6.wav,0.7291875
5.wav,نار,أحمد,ضعيف,data\clean\نار\5.wav,0.859125
6.wav,نار,أحمد,ضعيف,data\clean\نار\6.wav,0.5805
02.wav,نار,أحمد,ضعيف,data\clean\نار\02.wav,0.9055625
01.wav,نار,أحمد,ضعيف,data\clean\نار\01.wav,1.0216875
4.wav,نار,أحمد,ضعيف,data\clean\نار\4.wav,0.6501875
04.wav,نار,أحمد,ضعيف,data\clean\نار\04.wav,1.068125
3.wav,نار,أحمد,ضعيف,data\clean\نار\3.wav,0.882375
03.wav,نار,أحمد,ضعيف,data\clean\نار\03.wav,1.0565
2.wav,نار,أحمد,ضعيف,data\clean\نار\2.wav,0.487625
5.wav,نام,أحمد,ضعيف,data\clean\نام\5.wav,0.882375
3.wav,نام,أحمد,ضعيف,data\clean\نام\3.wav,1.2074375
1.wav,نام,أحمد,ضعيف,data\clean\نام\1.wav,2.2505
4.wav,نام,أحمد,ضعيف,data\clean\نام\4.wav,0.9288125
4.wav,نور,أحمد,ضعيف,data\clean\نور\4.wav,0.7895
2.wav,نور,أحمد,ضعيف,data\clean\نور\2.wav,0.6501875
0.wav,نور,أحمد,ضعيف,data\clean\نور\0.wav,1.0565
3.wav,نور,أحمد,ضعيف,data\clean\نور\3.wav,0.882375
5.wav,هواء,أحمد,ضعيف,data\clean\هواء\5.wav,0.76625
6.wav,هواء,أحمد,ضعيف,data\clean\هواء\6.wav,0.7198125
02.wav,هواء,أحمد,ضعيف,data\clean\هواء\02.wav,0.7895
01.wav,هواء,أحمد,ضعيف,data\clean\هواء\01.wav,0.5805
4.wav,هواء,أحمد,ضعيف,data\clean\هواء\4.wav,0.8475
04.wav,هواء,أحمد,ضعيف,data\clean\هواء\04.wav,0.7081875
3.wav,هواء,أحمد,ضعيف,data\clean\هواء\3.wav,0.7198125
03.wav,هواء,أحمد,ضعيف,data\clean\هواء\03.wav,0.545625
2.wav,هواء,أحمد,ضعيف,data\clean\هواء\2.wav,0.777875
4.wav,واحد,أحمد,ضعيف,data\clean\واحد\4.wav,0.4179375
1.wav,واحد,أحمد,ضعيف,data\clean\واحد\1.wav,1.0913125
3.wav,واحد,أحمد,ضعيف,data\clean\واحد\3.wav,0.9288125
5.wav,ولد,أحمد,ضعيف,data\clean\ولد\5.wav,0.7430625
1.wav,ولد,أحمد,ضعيف,data\clean\ولد\1.wav,0.60375
4.wav,ولد,أحمد,ضعيف,data\clean\ولد\4.wav,0.7314375
01.wav,يد,أحمد,ضعيف,data\clean\يد\01.wav,0.6491875
3.wav,يد,أحمد,ضعيف,data\clean\يد\3.wav,0.85425
0.wav,يد,أحمد,ضعيف,data\clean\يد\0.wav,0.77125
6.wav,يد,أحمد,ضعيف,data\clean\يد\6.wav,0.8151875
