filename,word,speaker,quality,file_path,duration
21.wav,باص,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\باص\21.wav,0.5669375
24.wav,باص,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\باص\24.wav,0.8045625
25.wav,بسة,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بسة\25.wav,0.8318125
23.wav,بسة,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بسة\23.wav,0.856
21.wav,بسة,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بسة\21.wav,0.7145
24.wav,بسة,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\بسة\24.wav,0.91125
24.wav,تعبان,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تعبان\24.wav,0.7006875
21.wav,تعبان,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تعبان\21.wav,1.1218125
23.wav,تعبان,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تعبان\23.wav,0.8395625
22.wav,تفاحة,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تفاحة\22.wav,0.5485625
26.wav,تفاحة,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تفاحة\26.wav,0.5108125
23.wav,تفاحة,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تفاحة\23.wav,0.635625
25.wav,تفاحة,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تفاحة\25.wav,0.6501875
24.wav,تفاحة,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تفاحة\24.wav,0.595
22.wav,تمر,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تمر\22.wav,0.641875
26.wav,تمر,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تمر\26.wav,0.5174375
23.wav,تمر,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تمر\23.wav,0.5955
25.wav,تمر,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تمر\25.wav,0.488125
24.wav,تمر,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تمر\24.wav,0.5540625
27.wav,تمر,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\تمر\27.wav,0.5051875
22.wav,ثلاثة,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\ثلاثة\22.wav,0.6839375
26.wav,ثلاثة,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\ثلاثة\26.wav,0.7270625
23.wav,ثلاثة,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\ثلاثة\23.wav,0.9805
25.wav,ثلاثة,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\ثلاثة\25.wav,0.788125
24.wav,ثلاثة,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\ثلاثة\24.wav,0.823
25.wav,ثوب,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\ثوب\25.wav,0.69075
23.wav,ثوب,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\ثوب\23.wav,0.4955
21.wav,ثوب,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\ثوب\21.wav,0.6834375
24.wav,ثوب,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\ثوب\24.wav,0.4564375
25.wav,جا,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\جا\25.wav,0.797375
23.wav,جا,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\جا\23.wav,0.759375
21.wav,جا,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\جا\21.wav,0.5854375
24.wav,جا,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\جا\24.wav,0.6146875
21.wav,جبل,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\جبل\21.wav,0.6614375
25.wav,جد,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\جد\25.wav,0.79425
23.wav,جد,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\جد\23.wav,0.7183125
21.wav,جد,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\جد\21.wav,0.3653125
24.wav,جد,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\جد\24.wav,0.9030625
22.wav,جدة,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\جدة\22.wav,0.8599375
26.wav,جدة,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\جدة\26.wav,1.06725
23.wav,جدة,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\جدة\23.wav,0.9728125
25.wav,جدة,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\جدة\25.wav,0.9133125
24.wav,جدة,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\جدة\24.wav,1.0466875
25.wav,جمل,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\جمل\25.wav,0.9288125
23.wav,جمل,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\جمل\23.wav,0.7720625
21.wav,جمل,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\جمل\21.wav,0.725625
24.wav,جمل,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\جمل\24.wav,1.0506875
25.wav,حليب,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\حليب\25.wav,0.6931875
23.wav,حليب,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\حليب\23.wav,0.8176875
21.wav,حليب,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\حليب\21.wav,0.6321875
24.wav,حليب,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\حليب\24.wav,0.6150625
25.wav,خايف,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\خايف\25.wav,0.69725
23.wav,خايف,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\خايف\23.wav,0.76625
21.wav,خايف,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\خايف\21.wav,0.76975
24.wav,خايف,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\خايف\24.wav,0.617875
25.wav,خبز,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\خبز\25.wav,0.545375
23.wav,خبز,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\خبز\23.wav,0.61775
21.wav,خبز,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\خبز\21.wav,0.652625
24.wav,خبز,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\خبز\24.wav,0.587
21.wav,خلاص,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\خلاص\21.wav,0.6053125
25.wav,خمسة,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\خمسة\25.wav,0.8054375
23.wav,خمسة,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\خمسة\23.wav,1.0250625
21.wav,خمسة,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\خمسة\21.wav,0.763375
24.wav,خمسة,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\خمسة\24.wav,1.0201875
22.wav,دجاج,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\دجاج\22.wav,0.8180625
26.wav,دجاج,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\دجاج\26.wav,0.8353125
23.wav,دجاج,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\دجاج\23.wav,0.721375
25.wav,دجاج,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\دجاج\25.wav,1.0216875
24.wav,دجاج,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\دجاج\24.wav,0.7145
22.wav,راح,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\راح\22.wav,1.05
26.wav,راح,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\راح\26.wav,0.637125
23.wav,راح,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\راح\23.wav,1.0771875
25.wav,راح,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\راح\25.wav,0.9135625
24.wav,راح,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\راح\24.wav,0.853
22.wav,رز,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\رز\22.wav,1.007875
26.wav,رز,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\رز\26.wav,0.8076875
23.wav,رز,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\رز\23.wav,0.98375
25.wav,رز,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\رز\25.wav,0.9940625
24.wav,رز,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\رز\24.wav,0.862875
22.wav,زعلان,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\زعلان\22.wav,0.6765
26.wav,زعلان,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\زعلان\26.wav,0.7110625
23.wav,زعلان,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\زعلان\23.wav,1.12525
25.wav,زعلان,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\زعلان\25.wav,0.9286875
24.wav,زعلان,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\زعلان\24.wav,0.669625
22.wav,سبورة,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\سبورة\22.wav,0.8008125
26.wav,سبورة,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\سبورة\26.wav,0.8456875
23.wav,سبورة,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\سبورة\23.wav,0.8421875
25.wav,سبورة,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\سبورة\25.wav,0.9664375
24.wav,سبورة,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\سبورة\24.wav,0.738625
25.wav,سرير,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\سرير\25.wav,0.680625
23.wav,سرير,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\سرير\23.wav,0.852625
21.wav,سرير,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\سرير\21.wav,1.0808125
24.wav,سرير,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\سرير\24.wav,0.6980625
22.wav,سمك,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\سمك\22.wav,0.9694375
26.wav,سمك,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\سمك\26.wav,1.2306875
23.wav,سمك,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\سمك\23.wav,0.9578125
25.wav,سمك,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\سمك\25.wav,1.3641875
24.wav,سمك,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\سمك\24.wav,1.149375
21.wav,شمس,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\شمس\21.wav,0.673375
25.wav,عصفور,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\عصفور\25.wav,1.0061875
23.wav,عصفور,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\عصفور\23.wav,0.956125
21.wav,عصفور,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\عصفور\21.wav,0.636875
24.wav,عصفور,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\عصفور\24.wav,0.9233125
22.wav,عين,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\عين\22.wav,0.6091875
26.wav,عين,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\عين\26.wav,0.8974375
23.wav,عين,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\عين\23.wav,0.686875
25.wav,عين,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\عين\25.wav,0.6920625
24.wav,عين,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\عين\24.wav,0.7386875
27.wav,عين,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\عين\27.wav,0.7559375
22.wav,فرحان,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\فرحان\22.wav,1.0508125
26.wav,فرحان,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\فرحان\26.wav,0.707625
23.wav,فرحان,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\فرحان\23.wav,0.60925
25.wav,فرحان,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\فرحان\25.wav,0.7110625
24.wav,فرحان,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\فرحان\24.wav,0.73175
22.wav,فيل,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\فيل\22.wav,0.6195625
26.wav,فيل,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\فيل\26.wav,0.954375
23.wav,فيل,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\فيل\23.wav,0.759375
25.wav,فيل,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\فيل\25.wav,0.6023125
24.wav,فيل,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\فيل\24.wav,0.69725
22.wav,كتاب,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\كتاب\22.wav,0.545375
26.wav,كتاب,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\كتاب\26.wav,0.7110625
23.wav,كتاب,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\كتاب\23.wav,0.831875
25.wav,كتاب,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\كتاب\25.wav,0.6834375
24.wav,كتاب,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\كتاب\24.wav,0.76975
22.wav,كرسي,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\كرسي\22.wav,1.2923125
27.wav,كرسي,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\كرسي\27.wav,0.94475
23.wav,كرسي,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\كرسي\23.wav,1.076125
26.wav,كرسي,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\كرسي\26.wav,0.7089375
24.wav,كرسي,Aseel,weak,C:\Users\فاطمة الزهراني\Desktop\ابحاث\الداون\Data\clean\كرسي\24.wav,0.6973125
