filename,word,speaker,quality,file_path,duration
21.wav,اسد,أسيل,ضعيف,data\clean\اسد\21.wav,0.8008125
24.wav,اسد,أسيل,ضعيف,data\clean\اسد\24.wav,0.776625
22.wav,اسود,أسيل,ضعيف,data\clean\اسود\22.wav,0.894
26.wav,اسود,أسيل,ضعيف,data\clean\اسود\26.wav,1.001
23.wav,اسود,أسيل,ضعيف,data\clean\اسود\23.wav,1.042375
25.wav,اسود,أسيل,ضعيف,data\clean\اسود\25.wav,1.2115625
24.wav,اسود,أسيل,ضعيف,data\clean\اسود\24.wav,1.028625
22.wav,اشرب,أسيل,ضعيف,data\clean\اشرب\22.wav,0.925125
26.wav,اشرب,أسيل,ضعيف,data\clean\اشرب\26.wav,0.446875
23.wav,اشرب,أسيل,ضعيف,data\clean\اشرب\23.wav,0.7044375
25.wav,اشرب,أسيل,ضعيف,data\clean\اشرب\25.wav,0.7901875
24.wav,اشرب,أسيل,ضعيف,data\clean\اشرب\24.wav,0.9015
25.wav,اصفر,أسيل,ضعيف,data\clean\اصفر\25.wav,0.8266875
23.wav,اصفر,أسيل,ضعيف,data\clean\اصفر\23.wav,0.98375
21.wav,اصفر,أسيل,ضعيف,data\clean\اصفر\21.wav,0.37275
24.wav,اصفر,أسيل,ضعيف,data\clean\اصفر\24.wav,0.938875
25.wav,اكل,أسيل,ضعيف,data\clean\اكل\25.wav,0.9430625
23.wav,اكل,أسيل,ضعيف,data\clean\اكل\23.wav,0.975375
21.wav,اكل,أسيل,ضعيف,data\clean\اكل\21.wav,0.993875
24.wav,اكل,أسيل,ضعيف,data\clean\اكل\24.wav,1.1000625
24.wav,باب,أسيل,ضعيف,data\clean\باب\24.wav,0.777875
21.wav,باب,أسيل,ضعيف,data\clean\باب\21.wav,0.7314375
23.wav,باب,أسيل,ضعيف,data\clean\باب\23.wav,0.986875
22.wav,بابا,أسيل,ضعيف,data\clean\بابا\22.wav,0.7383125
26.wav,بابا,أسيل,ضعيف,data\clean\بابا\26.wav,1.1325
23.wav,بابا,أسيل,ضعيف,data\clean\بابا\23.wav,0.9018125
25.wav,بابا,أسيل,ضعيف,data\clean\بابا\25.wav,1.1898125
24.wav,بابا,أسيل,ضعيف,data\clean\بابا\24.wav,1.044625
27.wav,بابا,أسيل,ضعيف,data\clean\بابا\27.wav,1.1080625
25.wav,باص,أسيل,ضعيف,data\clean\باص\25.wav,0.483875
23.wav,باص,أسيل,ضعيف,data\clean\باص\23.wav,0.8194375
21.wav,باص,أسيل,ضعيف,data\clean\باص\21.wav,0.5669375
24.wav,باص,أسيل,ضعيف,data\clean\باص\24.wav,0.8045625
25.wav,بسة,أسيل,ضعيف,data\clean\بسة\25.wav,0.8318125
23.wav,بسة,أسيل,ضعيف,data\clean\بسة\23.wav,0.856
21.wav,بسة,أسيل,ضعيف,data\clean\بسة\21.wav,0.7145
24.wav,بسة,أسيل,ضعيف,data\clean\بسة\24.wav,0.91125
24.wav,تعبان,أسيل,ضعيف,data\clean\تعبان\24.wav,0.7006875
21.wav,تعبان,أسيل,ضعيف,data\clean\تعبان\21.wav,1.1218125
23.wav,تعبان,أسيل,ضعيف,data\clean\تعبان\23.wav,0.8395625
22.wav,تفاحة,أسيل,ضعيف,data\clean\تفاحة\22.wav,0.5485625
26.wav,تفاحة,أسيل,ضعيف,data\clean\تفاحة\26.wav,0.5108125
23.wav,تفاحة,أسيل,ضعيف,data\clean\تفاحة\23.wav,0.635625
25.wav,تفاحة,أسيل,ضعيف,data\clean\تفاحة\25.wav,0.6501875
24.wav,تفاحة,أسيل,ضعيف,data\clean\تفاحة\24.wav,0.595
22.wav,تمر,أسيل,ضعيف,data\clean\تمر\22.wav,0.641875
26.wav,تمر,أسيل,ضعيف,data\clean\تمر\26.wav,0.5174375
23.wav,تمر,أسيل,ضعيف,data\clean\تمر\23.wav,0.5955
25.wav,تمر,أسيل,ضعيف,data\clean\تمر\25.wav,0.488125
24.wav,تمر,أسيل,ضعيف,data\clean\تمر\24.wav,0.5540625
27.wav,تمر,أسيل,ضعيف,data\clean\تمر\27.wav,0.5051875
22.wav,ثلاثة,أسيل,ضعيف,data\clean\ثلاثة\22.wav,0.6839375
26.wav,ثلاثة,أسيل,ضعيف,data\clean\ثلاثة\26.wav,0.7270625
23.wav,ثلاثة,أسيل,ضعيف,data\clean\ثلاثة\23.wav,0.9805
25.wav,ثلاثة,أسيل,ضعيف,data\clean\ثلاثة\25.wav,0.788125
24.wav,ثلاثة,أسيل,ضعيف,data\clean\ثلاثة\24.wav,0.823
25.wav,ثوب,أسيل,ضعيف,data\clean\ثوب\25.wav,0.69075
23.wav,ثوب,أسيل,ضعيف,data\clean\ثوب\23.wav,0.4955
21.wav,ثوب,أسيل,ضعيف,data\clean\ثوب\21.wav,0.6834375
24.wav,ثوب,أسيل,ضعيف,data\clean\ثوب\24.wav,0.4564375
25.wav,جا,أسيل,ضعيف,data\clean\جا\25.wav,0.797375
23.wav,جا,أسيل,ضعيف,data\clean\جا\23.wav,0.759375
21.wav,جا,أسيل,ضعيف,data\clean\جا\21.wav,0.5854375
24.wav,جا,أسيل,ضعيف,data\clean\جا\24.wav,0.6146875
21.wav,جبل,أسيل,ضعيف,data\clean\جبل\21.wav,0.6614375
25.wav,جد,أسيل,ضعيف,data\clean\جد\25.wav,0.79425
23.wav,جد,أسيل,ضعيف,data\clean\جد\23.wav,0.7183125
21.wav,جد,أسيل,ضعيف,data\clean\جد\21.wav,0.3653125
24.wav,جد,أسيل,ضعيف,data\clean\جد\24.wav,0.9030625
22.wav,جدة,أسيل,ضعيف,data\clean\جدة\22.wav,0.8599375
26.wav,جدة,أسيل,ضعيف,data\clean\جدة\26.wav,1.06725
23.wav,جدة,أسيل,ضعيف,data\clean\جدة\23.wav,0.9728125
25.wav,جدة,أسيل,ضعيف,data\clean\جدة\25.wav,0.9133125
24.wav,جدة,أسيل,ضعيف,data\clean\جدة\24.wav,1.0466875
25.wav,جمل,أسيل,ضعيف,data\clean\جمل\25.wav,0.9288125
23.wav,جمل,أسيل,ضعيف,data\clean\جمل\23.wav,0.7720625
21.wav,جمل,أسيل,ضعيف,data\clean\جمل\21.wav,0.725625
24.wav,جمل,أسيل,ضعيف,data\clean\جمل\24.wav,1.0506875
25.wav,حليب,أسيل,ضعيف,data\clean\حليب\25.wav,0.6931875
23.wav,حليب,أسيل,ضعيف,data\clean\حليب\23.wav,0.8176875
21.wav,حليب,أسيل,ضعيف,data\clean\حليب\21.wav,0.6321875
24.wav,حليب,أسيل,ضعيف,data\clean\حليب\24.wav,0.6150625
25.wav,خايف,أسيل,ضعيف,data\clean\خايف\25.wav,0.69725
23.wav,خايف,أسيل,ضعيف,data\clean\خايف\23.wav,0.76625
21.wav,خايف,أسيل,ضعيف,data\clean\خايف\21.wav,0.76975
24.wav,خايف,أسيل,ضعيف,data\clean\خايف\24.wav,0.617875
25.wav,خبز,أسيل,ضعيف,data\clean\خبز\25.wav,0.545375
23.wav,خبز,أسيل,ضعيف,data\clean\خبز\23.wav,0.61775
21.wav,خبز,أسيل,ضعيف,data\clean\خبز\21.wav,0.652625
24.wav,خبز,أسيل,ضعيف,data\clean\خبز\24.wav,0.587
21.wav,خلاص,أسيل,ضعيف,data\clean\خلاص\21.wav,0.6053125
25.wav,خمسة,أسيل,ضعيف,data\clean\خمسة\25.wav,0.8054375
23.wav,خمسة,أسيل,ضعيف,data\clean\خمسة\23.wav,1.0250625
21.wav,خمسة,أسيل,ضعيف,data\clean\خمسة\21.wav,0.763375
24.wav,خمسة,أسيل,ضعيف,data\clean\خمسة\24.wav,1.0201875
22.wav,دجاج,أسيل,ضعيف,data\clean\دجاج\22.wav,0.8180625
26.wav,دجاج,أسيل,ضعيف,data\clean\دجاج\26.wav,0.8353125
23.wav,دجاج,أسيل,ضعيف,data\clean\دجاج\23.wav,0.721375
25.wav,دجاج,أسيل,ضعيف,data\clean\دجاج\25.wav,1.0216875
24.wav,دجاج,أسيل,ضعيف,data\clean\دجاج\24.wav,0.7145
22.wav,راح,أسيل,ضعيف,data\clean\راح\22.wav,1.05
26.wav,راح,أسيل,ضعيف,data\clean\راح\26.wav,0.637125
23.wav,راح,أسيل,ضعيف,data\clean\راح\23.wav,1.0771875
25.wav,راح,أسيل,ضعيف,data\clean\راح\25.wav,0.9135625
24.wav,راح,أسيل,ضعيف,data\clean\راح\24.wav,0.853
22.wav,رز,أسيل,ضعيف,data\clean\رز\22.wav,1.007875
26.wav,رز,أسيل,ضعيف,data\clean\رز\26.wav,0.8076875
23.wav,رز,أسيل,ضعيف,data\clean\رز\23.wav,0.98375
25.wav,رز,أسيل,ضعيف,data\clean\رز\25.wav,0.9940625
24.wav,رز,أسيل,ضعيف,data\clean\رز\24.wav,0.862875
22.wav,زعلان,أسيل,ضعيف,data\clean\زعلان\22.wav,0.6765
26.wav,زعلان,أسيل,ضعيف,data\clean\زعلان\26.wav,0.7110625
23.wav,زعلان,أسيل,ضعيف,data\clean\زعلان\23.wav,1.12525
25.wav,زعلان,أسيل,ضعيف,data\clean\زعلان\25.wav,0.9286875
24.wav,زعلان,أسيل,ضعيف,data\clean\زعلان\24.wav,0.669625
22.wav,سبورة,أسيل,ضعيف,data\clean\سبورة\22.wav,0.8008125
26.wav,سبورة,أسيل,ضعيف,data\clean\سبورة\26.wav,0.8456875
23.wav,سبورة,أسيل,ضعيف,data\clean\سبورة\23.wav,0.8421875
25.wav,سبورة,أسيل,ضعيف,data\clean\سبورة\25.wav,0.9664375
24.wav,سبورة,أسيل,ضعيف,data\clean\سبورة\24.wav,0.738625
25.wav,سرير,أسيل,ضعيف,data\clean\سرير\25.wav,0.680625
23.wav,سرير,أسيل,ضعيف,data\clean\سرير\23.wav,0.852625
21.wav,سرير,أسيل,ضعيف,data\clean\سرير\21.wav,1.0808125
24.wav,سرير,أسيل,ضعيف,data\clean\سرير\24.wav,0.6980625
22.wav,سمك,أسيل,ضعيف,data\clean\سمك\22.wav,0.9694375
26.wav,سمك,أسيل,ضعيف,data\clean\سمك\26.wav,1.2306875
23.wav,سمك,أسيل,ضعيف,data\clean\سمك\23.wav,0.9578125
25.wav,سمك,أسيل,ضعيف,data\clean\سمك\25.wav,1.3641875
24.wav,سمك,أسيل,ضعيف,data\clean\سمك\24.wav,1.149375
21.wav,شمس,أسيل,ضعيف,data\clean\شمس\21.wav,0.673375
25.wav,عصفور,أسيل,ضعيف,data\clean\عصفور\25.wav,1.0061875
23.wav,عصفور,أسيل,ضعيف,data\clean\عصفور\23.wav,0.956125
21.wav,عصفور,أسيل,ضعيف,data\clean\عصفور\21.wav,0.636875
24.wav,عصفور,أسيل,ضعيف,data\clean\عصفور\24.wav,0.9233125
22.wav,عين,أسيل,ضعيف,data\clean\عين\22.wav,0.6091875
26.wav,عين,أسيل,ضعيف,data\clean\عين\26.wav,0.8974375
23.wav,عين,أسيل,ضعيف,data\clean\عين\23.wav,0.686875
25.wav,عين,أسيل,ضعيف,data\clean\عين\25.wav,0.6920625
24.wav,عين,أسيل,ضعيف,data\clean\عين\24.wav,0.7386875
27.wav,عين,أسيل,ضعيف,data\clean\عين\27.wav,0.7559375
22.wav,فرحان,أسيل,ضعيف,data\clean\فرحان\22.wav,1.0508125
26.wav,فرحان,أسيل,ضعيف,data\clean\فرحان\26.wav,0.707625
23.wav,فرحان,أسيل,ضعيف,data\clean\فرحان\23.wav,0.60925
25.wav,فرحان,أسيل,ضعيف,data\clean\فرحان\25.wav,0.7110625
24.wav,فرحان,أسيل,ضعيف,data\clean\فرحان\24.wav,0.73175
22.wav,فيل,أسيل,ضعيف,data\clean\فيل\22.wav,0.6195625
26.wav,فيل,أسيل,ضعيف,data\clean\فيل\26.wav,0.954375
23.wav,فيل,أسيل,ضعيف,data\clean\فيل\23.wav,0.759375
25.wav,فيل,أسيل,ضعيف,data\clean\فيل\25.wav,0.6023125
24.wav,فيل,أسيل,ضعيف,data\clean\فيل\24.wav,0.69725
22.wav,كتاب,أسيل,ضعيف,data\clean\كتاب\22.wav,0.545375
26.wav,كتاب,أسيل,ضعيف,data\clean\كتاب\26.wav,0.7110625
23.wav,كتاب,أسيل,ضعيف,data\clean\كتاب\23.wav,0.831875
25.wav,كتاب,أسيل,ضعيف,data\clean\كتاب\25.wav,0.6834375
24.wav,كتاب,أسيل,ضعيف,data\clean\كتاب\24.wav,0.76975
22.wav,كرسي,أسيل,ضعيف,data\clean\كرسي\22.wav,1.2923125
27.wav,كرسي,أسيل,ضعيف,data\clean\كرسي\27.wav,0.94475
23.wav,كرسي,أسيل,ضعيف,data\clean\كرسي\23.wav,1.076125
26.wav,كرسي,أسيل,ضعيف,data\clean\كرسي\26.wav,0.7089375
24.wav,كرسي,أسيل,ضعيف,data\clean\كرسي\24.wav,0.6973125
25.wav,كلب,أسيل,ضعيف,data\clean\كلب\25.wav,0.787
23.wav,كلب,أسيل,ضعيف,data\clean\كلب\23.wav,0.759375
21.wav,كلب,أسيل,ضعيف,data\clean\كلب\21.wav,0.66275
24.wav,كلب,أسيل,ضعيف,data\clean\كلب\24.wav,0.7179375
24.wav,كورة,أسيل,ضعيف,data\clean\كورة\24.wav,0.702375
21.wav,كورة,أسيل,ضعيف,data\clean\كورة\21.wav,0.56
23.wav,كورة,أسيل,ضعيف,data\clean\كورة\23.wav,0.7964375
24.wav,لون,أسيل,ضعيف,data\clean\لون\24.wav,0.8008125
21.wav,لون,أسيل,ضعيف,data\clean\لون\21.wav,0.6265
23.wav,لون,أسيل,ضعيف,data\clean\لون\23.wav,0.7265625
22.wav,ماما,أسيل,ضعيف,data\clean\ماما\22.wav,0.746875
26.wav,ماما,أسيل,ضعيف,data\clean\ماما\26.wav,0.8738125
23.wav,ماما,أسيل,ضعيف,data\clean\ماما\23.wav,0.820125
25.wav,ماما,أسيل,ضعيف,data\clean\ماما\25.wav,0.7810625
24.wav,ماما,أسيل,ضعيف,data\clean\ماما\24.wav,0.7761875
27.wav,ماما,أسيل,ضعيف,data\clean\ماما\27.wav,1.0006875
25.wav,مستشفى,أسيل,ضعيف,data\clean\مستشفى\25.wav,0.975125
23.wav,مستشفى,أسيل,ضعيف,data\clean\مستشفى\23.wav,0.9319375
21.wav,مستشفى,أسيل,ضعيف,data\clean\مستشفى\21.wav,0.68
24.wav,مستشفى,أسيل,ضعيف,data\clean\مستشفى\24.wav,0.937125
25.wav,معصب,أسيل,ضعيف,data\clean\معصب\25.wav,0.900875
23.wav,معصب,أسيل,ضعيف,data\clean\معصب\23.wav,0.68
21.wav,معصب,أسيل,ضعيف,data\clean\معصب\21.wav,0.6213125
24.wav,معصب,أسيل,ضعيف,data\clean\معصب\24.wav,0.7455625
22.wav,موز,أسيل,ضعيف,data\clean\موز\22.wav,0.935375
26.wav,موز,أسيل,ضعيف,data\clean\موز\26.wav,0.956125
23.wav,موز,أسيل,ضعيف,data\clean\موز\23.wav,0.8111875
25.wav,موز,أسيل,ضعيف,data\clean\موز\25.wav,0.935375
24.wav,موز,أسيل,ضعيف,data\clean\موز\24.wav,0.8180625
22.wav,موية,أسيل,ضعيف,data\clean\موية\22.wav,0.59725
26.wav,موية,أسيل,ضعيف,data\clean\موية\26.wav,0.5833125
23.wav,موية,أسيل,ضعيف,data\clean\موية\23.wav,1.1114375
25.wav,موية,أسيل,ضعيف,data\clean\موية\25.wav,0.7041875
24.wav,موية,أسيل,ضعيف,data\clean\موية\24.wav,1.120125
27.wav,موية,أسيل,ضعيف,data\clean\موية\27.wav,0.693125
25.wav,نام,أسيل,ضعيف,data\clean\نام\25.wav,0.5591875
23.wav,نام,أسيل,ضعيف,data\clean\نام\23.wav,0.5575
21.wav,نام,أسيل,ضعيف,data\clean\نام\21.wav,0.6316875
24.wav,نام,أسيل,ضعيف,data\clean\نام\24.wav,0.4711875
25.wav,نور,أسيل,ضعيف,data\clean\نور\25.wav,1.0130625
23.wav,نور,أسيل,ضعيف,data\clean\نور\23.wav,0.76975
21.wav,نور,أسيل,ضعيف,data\clean\نور\21.wav,0.6765
24.wav,نور,أسيل,ضعيف,data\clean\نور\24.wav,0.956125
22.wav,يالله,أسيل,ضعيف,data\clean\يالله\22.wav,0.4411875
26.wav,يالله,أسيل,ضعيف,data\clean\يالله\26.wav,0.590625
23.wav,يالله,أسيل,ضعيف,data\clean\يالله\23.wav,0.6089375
25.wav,يالله,أسيل,ضعيف,data\clean\يالله\25.wav,1.041
24.wav,يالله,أسيل,ضعيف,data\clean\يالله\24.wav,0.6150625
