filename,word,speaker,quality,file_path,duration
14.wav,اخضر,هيفاء,جيد,data\clean\اخضر\14.wav,0.770625
21.wav,اخضر,أسيل,ضعيف,data\clean\اخضر\21.wav,0.894
25.wav,اخضر,أسيل,ضعيف,data\clean\اخضر\25.wav,1.0561875
22.wav,اخضر,أسيل,ضعيف,data\clean\اخضر\22.wav,1.0355
24.wav,اخضر,أسيل,ضعيف,data\clean\اخضر\24.wav,0.845625
17.wav,اربعة,هيفاء,جيد,data\clean\اربعة\17.wav,0.40275
24.wav,اربعة,أسيل,ضعيف,data\clean\اربعة\24.wav,0.6500625
1.wav,اربعة,أحمد,ضعيف,data\clean\اربعة\1.wav,0.7604375
8.wav,اربعة,عاصم,ممتاز,data\clean\اربعة\8.wav,0.8025
2.wav,اربعة,أحمد,ضعيف,data\clean\اربعة\2.wav,0.4673125
18.wav,اربعة,هيفاء,جيد,data\clean\اربعة\18.wav,1.2179375
21.wav,اربعة,أسيل,ضعيف,data\clean\اربعة\21.wav,0.7265
10.wav,اربعة,عاصم,ممتاز,data\clean\اربعة\10.wav,0.5855
7.wav,اربعة,عاصم,ممتاز,data\clean\اربعة\7.wav,0.7198125
14.wav,اربعة,هيفاء,جيد,data\clean\اربعة\14.wav,0.9909375
11.wav,اربعة,عاصم,ممتاز,data\clean\اربعة\11.wav,1.031625
20.wav,اربعة,هيفاء,جيد,data\clean\اربعة\20.wav,0.5418125
23.wav,اربعة,أسيل,ضعيف,data\clean\اربعة\23.wav,0.837875
12.wav,اربعة,عاصم,ممتاز,data\clean\اربعة\12.wav,0.7060625
13.wav,اربعة,عاصم,ممتاز,data\clean\اربعة\13.wav,1.297125
4.wav,اربعة,أحمد,ضعيف,data\clean\اربعة\4.wav,0.4905
25.wav,اربعة,أسيل,ضعيف,data\clean\اربعة\25.wav,0.6546875
21.wav,ازرق,أسيل,ضعيف,data\clean\ازرق\21.wav,0.8784375
22.wav,ازرق,أسيل,ضعيف,data\clean\ازرق\22.wav,0.90775
26.wav,ازرق,أسيل,ضعيف,data\clean\ازرق\26.wav,1.10975
23.wav,ازرق,أسيل,ضعيف,data\clean\ازرق\23.wav,1.1994375
25.wav,استاذة,أسيل,ضعيف,data\clean\استاذة\25.wav,0.831875
15.wav,استاذة,هيفاء,جيد,data\clean\استاذة\15.wav,0.80975
23.wav,استاذة,أسيل,ضعيف,data\clean\استاذة\23.wav,0.8008125
14.wav,استاذة,هيفاء,جيد,data\clean\استاذة\14.wav,1.3293125
26.wav,استاذة,أسيل,ضعيف,data\clean\استاذة\26.wav,0.724875
16.wav,استاذة,هيفاء,جيد,data\clean\استاذة\16.wav,1.0353125
22.wav,استاذة,أسيل,ضعيف,data\clean\استاذة\22.wav,0.742125
22.wav,اسد,أسيل,ضعيف,data\clean\اسد\22.wav,0.8318125
25.wav,اسد,أسيل,ضعيف,data\clean\اسد\25.wav,0.797375
23.wav,اسد,أسيل,ضعيف,data\clean\اسد\23.wav,0.8595
21.wav,اسود,أسيل,ضعيف,data\clean\اسود\21.wav,0.707625
22.wav,اسود,أسيل,ضعيف,data\clean\اسود\22.wav,0.894
26.wav,اسود,أسيل,ضعيف,data\clean\اسود\26.wav,1.001
23.wav,اسود,أسيل,ضعيف,data\clean\اسود\23.wav,1.042375
17.wav,اشرب,هيفاء,جيد,data\clean\اشرب\17.wav,0.49875
24.wav,اشرب,أسيل,ضعيف,data\clean\اشرب\24.wav,0.9015
1.wav,اشرب,أحمد,ضعيف,data\clean\اشرب\1.wav,1.8776875
26.wav,اشرب,أسيل,ضعيف,data\clean\اشرب\26.wav,0.446875
2.wav,اشرب,أحمد,ضعيف,data\clean\اشرب\2.wav,1.284
18.wav,اشرب,هيفاء,جيد,data\clean\اشرب\18.wav,1.2495
21.wav,اشرب,أسيل,ضعيف,data\clean\اشرب\21.wav,1.2068125
10.wav,اشرب,عاصم,ممتاز,data\clean\اشرب\10.wav,0.2728125
7.wav,اشرب,عاصم,ممتاز,data\clean\اشرب\7.wav,0.5654375
14.wav,اشرب,هيفاء,جيد,data\clean\اشرب\14.wav,0.79325
11.wav,اشرب,عاصم,ممتاز,data\clean\اشرب\11.wav,1.0216875
20.wav,اشرب,هيفاء,جيد,data\clean\اشرب\20.wav,0.545375
23.wav,اشرب,أسيل,ضعيف,data\clean\اشرب\23.wav,0.7044375
12.wav,اشرب,عاصم,ممتاز,data\clean\اشرب\12.wav,1.524625
13.wav,اشرب,عاصم,ممتاز,data\clean\اشرب\13.wav,1.0303125
8.wav,اشرب,عاصم,ممتاز,data\clean\اشرب\8.wav,0.713625
24.wav,اصفر,أسيل,ضعيف,data\clean\اصفر\24.wav,0.938875
1.wav,اصفر,أحمد,ضعيف,data\clean\اصفر\1.wav,0.8291875
5.wav,اصفر,أحمد,ضعيف,data\clean\اصفر\5.wav,1.00975
6.wav,اصفر,أحمد,ضعيف,data\clean\اصفر\6.wav,0.964625
21.wav,اصفر,أسيل,ضعيف,data\clean\اصفر\21.wav,0.37275
2.wav,اصفر,أحمد,ضعيف,data\clean\اصفر\2.wav,1.0754375
4.wav,اصفر,أحمد,ضعيف,data\clean\اصفر\4.wav,0.6485625
1.wav,اكل,أحمد,ضعيف,data\clean\اكل\1.wav,1.15975
24.wav,اكل,أسيل,ضعيف,data\clean\اكل\24.wav,1.1000625
19.wav,اكل,هيفاء,جيد,data\clean\اكل\19.wav,0.6281875
10.wav,اكل,عاصم,ممتاز,data\clean\اكل\10.wav,0.879875
3.wav,اكل,أحمد,ضعيف,data\clean\اكل\3.wav,0.6765
16.wav,اكل,هيفاء,جيد,data\clean\اكل\16.wav,0.6903125
8.wav,اكل,عاصم,ممتاز,data\clean\اكل\8.wav,0.58575
22.wav,اكل,أسيل,ضعيف,data\clean\اكل\22.wav,1.1056875
14.wav,اكل,هيفاء,جيد,data\clean\اكل\14.wav,0.8456875
15.wav,اكل,هيفاء,جيد,data\clean\اكل\15.wav,0.7386875
5.wav,اكل,أحمد,ضعيف,data\clean\اكل\5.wav,0.759375
23.wav,اكل,أسيل,ضعيف,data\clean\اكل\23.wav,0.975375
6.wav,اكل,أحمد,ضعيف,data\clean\اكل\6.wav,0.84225
4.wav,اكل,أحمد,ضعيف,data\clean\اكل\4.wav,0.6765
11.wav,اكل,عاصم,ممتاز,data\clean\اكل\11.wav,1.019
17.wav,باب,هيفاء,جيد,data\clean\باب\17.wav,0.4925625
24.wav,باب,أسيل,ضعيف,data\clean\باب\24.wav,0.777875
0.wav,باب,أحمد,ضعيف,data\clean\باب\0.wav,0.9838125
4.wav,باب,أحمد,ضعيف,data\clean\باب\4.wav,0.665875
2.wav,باب,أحمد,ضعيف,data\clean\باب\2.wav,1.02975
18.wav,باب,هيفاء,جيد,data\clean\باب\18.wav,0.348625
21.wav,باب,أسيل,ضعيف,data\clean\باب\21.wav,0.7314375
1.wav,باب,أحمد,ضعيف,data\clean\باب\1.wav,0.862625
7.wav,باب,عاصم,ممتاز,data\clean\باب\7.wav,0.8243125
14.wav,باب,هيفاء,جيد,data\clean\باب\14.wav,0.7141875
10.wav,باب,عاصم,ممتاز,data\clean\باب\10.wav,0.7314375
20.wav,باب,هيفاء,جيد,data\clean\باب\20.wav,0.38075
23.wav,باب,أسيل,ضعيف,data\clean\باب\23.wav,0.986875
11.wav,باب,عاصم,ممتاز,data\clean\باب\11.wav,1.068125
12.wav,باب,عاصم,ممتاز,data\clean\باب\12.wav,0.685
8.wav,باب,عاصم,ممتاز,data\clean\باب\8.wav,0.777875
26.wav,بابا,أسيل,ضعيف,data\clean\بابا\26.wav,1.1325
3.wav,بابا,أحمد,ضعيف,data\clean\بابا\3.wav,0.5951875
0.wav,بابا,أحمد,ضعيف,data\clean\بابا\0.wav,0.7635
5.wav,بابا,أحمد,ضعيف,data\clean\بابا\5.wav,0.7141875
22.wav,بابا,أسيل,ضعيف,data\clean\بابا\22.wav,0.7383125
25.wav,بابا,أسيل,ضعيف,data\clean\بابا\25.wav,1.1898125
1.wav,بابا,أحمد,ضعيف,data\clean\بابا\1.wav,0.5171875
01.wav,بابا,أحمد,ضعيف,data\clean\بابا\01.wav,0.8168125
6.wav,بابا,أحمد,ضعيف,data\clean\بابا\6.wav,0.8004375
21.wav,بابا,أسيل,ضعيف,data\clean\بابا\21.wav,0.7859375
24.wav,باص,أسيل,ضعيف,data\clean\باص\24.wav,0.8045625
19.wav,باص,هيفاء,جيد,data\clean\باص\19.wav,0.6646875
0.wav,باص,أحمد,ضعيف,data\clean\باص\0.wav,0.9024375
18.wav,باص,هيفاء,جيد,data\clean\باص\18.wav,0.55875
3.wav,باص,أحمد,ضعيف,data\clean\باص\3.wav,1.25025
21.wav,باص,أسيل,ضعيف,data\clean\باص\21.wav,0.5669375
1.wav,باص,أحمد,ضعيف,data\clean\باص\1.wav,1.0155625
22.wav,باص,أسيل,ضعيف,data\clean\باص\22.wav,0.9143125
15.wav,باص,هيفاء,جيد,data\clean\باص\15.wav,1.249625
10.wav,باص,عاصم,ممتاز,data\clean\باص\10.wav,0.9640625
20.wav,باص,هيفاء,جيد,data\clean\باص\20.wav,0.6414375
7.wav,باص,عاصم,ممتاز,data\clean\باص\7.wav,0.651625
11.wav,باص,عاصم,ممتاز,data\clean\باص\11.wav,0.5455
14.wav,باص,هيفاء,جيد,data\clean\باص\14.wav,0.8200625
4.wav,باص,أحمد,ضعيف,data\clean\باص\4.wav,0.9473125
25.wav,باص,أسيل,ضعيف,data\clean\باص\25.wav,0.483875
0.wav,بسة,أحمد,ضعيف,data\clean\بسة\0.wav,0.882375
01.wav,بسة,أحمد,ضعيف,data\clean\بسة\01.wav,1.0216875
05.wav,بسة,أحمد,ضعيف,data\clean\بسة\05.wav,1.2074375
5.wav,بسة,أحمد,ضعيف,data\clean\بسة\5.wav,0.986875
24.wav,بسة,أسيل,ضعيف,data\clean\بسة\24.wav,0.91125
4.wav,بسة,أحمد,ضعيف,data\clean\بسة\4.wav,0.859125
21.wav,بسة,أسيل,ضعيف,data\clean\بسة\21.wav,0.7145
3.wav,بسة,أحمد,ضعيف,data\clean\بسة\3.wav,1.0220625
02.wav,بسة,أحمد,ضعيف,data\clean\بسة\02.wav,1.07975
22.wav,بسة,أسيل,ضعيف,data\clean\بسة\22.wav,0.811125
6.wav,بسة,أحمد,ضعيف,data\clean\بسة\6.wav,1.0333125
14.wav,بطة,هيفاء,جيد,data\clean\بطة\14.wav,0.80175
15.wav,بطة,هيفاء,جيد,data\clean\بطة\15.wav,0.82775
19.wav,بطة,هيفاء,جيد,data\clean\بطة\19.wav,0.679
16.wav,بطة,هيفاء,جيد,data\clean\بطة\16.wav,1.006375
19.wav,بيت,هيفاء,جيد,data\clean\بيت\19.wav,0.688125
3.wav,بيت,أحمد,ضعيف,data\clean\بيت\3.wav,0.6269375
0.wav,بيت,أحمد,ضعيف,data\clean\بيت\0.wav,0.6269375
5.wav,بيت,أحمد,ضعيف,data\clean\بيت\5.wav,0.963625
14.wav,بيت,هيفاء,جيد,data\clean\بيت\14.wav,0.5955625
18.wav,بيت,هيفاء,جيد,data\clean\بيت\18.wav,0.716
02.wav,بيت,أحمد,ضعيف,data\clean\بيت\02.wav,1.2886875
01.wav,بيت,أحمد,ضعيف,data\clean\بيت\01.wav,0.696625
6.wav,بيت,أحمد,ضعيف,data\clean\بيت\6.wav,0.963625
1.wav,بيت,أحمد,ضعيف,data\clean\بيت\1.wav,0.8010625
0.wav,بيض,أحمد,ضعيف,data\clean\بيض\0.wav,0.5108125
31.wav,بيض,وسام,متوسط,data\clean\بيض\31.wav,1.1144375
1.wav,بيض,أحمد,ضعيف,data\clean\بيض\1.wav,0.409
00.wav,بيض,أحمد,ضعيف,data\clean\بيض\00.wav,0.911375
33.wav,بيض,وسام,متوسط,data\clean\بيض\33.wav,1.4428125
04.wav,بيض,أحمد,ضعيف,data\clean\بيض\04.wav,0.6269375
5.wav,بيض,أحمد,ضعيف,data\clean\بيض\5.wav,0.7895
3.wav,بيض,أحمد,ضعيف,data\clean\بيض\3.wav,0.55725
02.wav,بيض,أحمد,ضعيف,data\clean\بيض\02.wav,0.3715
03.wav,بيض,أحمد,ضعيف,data\clean\بيض\03.wav,0.6908125
35.wav,بيض,وسام,متوسط,data\clean\بيض\35.wav,1.20475
30.wav,بيض,وسام,متوسط,data\clean\بيض\30.wav,1.0596875
36.wav,بيض,وسام,متوسط,data\clean\بيض\36.wav,0.691625
34.wav,بيض,وسام,متوسط,data\clean\بيض\34.wav,0.901
01.wav,بيض,أحمد,ضعيف,data\clean\بيض\01.wav,0.6385625
22.wav,تعبان,أسيل,ضعيف,data\clean\تعبان\22.wav,1.12525
24.wav,تعبان,أسيل,ضعيف,data\clean\تعبان\24.wav,0.7006875
21.wav,تعبان,أسيل,ضعيف,data\clean\تعبان\21.wav,1.1218125
0.wav,تفاح,أحمد,ضعيف,data\clean\تفاح\0.wav,0.6501875
05.wav,تفاح,أحمد,ضعيف,data\clean\تفاح\05.wav,0.7895
18.wav,تفاح,هيفاء,جيد,data\clean\تفاح\18.wav,0.764125
01.wav,تفاح,أحمد,ضعيف,data\clean\تفاح\01.wav,0.412125
15.wav,تفاح,هيفاء,جيد,data\clean\تفاح\15.wav,0.4929375
4.wav,تفاح,أحمد,ضعيف,data\clean\تفاح\4.wav,0.464375
03.wav,تفاح,أحمد,ضعيف,data\clean\تفاح\03.wav,0.8126875
2.wav,تفاح,أحمد,ضعيف,data\clean\تفاح\2.wav,0.8881875
3.wav,تفاح,أحمد,ضعيف,data\clean\تفاح\3.wav,0.702375
5.wav,تفاح,أحمد,ضعيف,data\clean\تفاح\5.wav,0.5746875
02.wav,تفاح,أحمد,ضعيف,data\clean\تفاح\02.wav,0.754625
16.wav,تفاح,هيفاء,جيد,data\clean\تفاح\16.wav,0.9149375
6.wav,تفاح,أحمد,ضعيف,data\clean\تفاح\6.wav,0.7895
21.wav,تفاحة,أسيل,ضعيف,data\clean\تفاحة\21.wav,0.685
22.wav,تفاحة,أسيل,ضعيف,data\clean\تفاحة\22.wav,0.5485625
26.wav,تفاحة,أسيل,ضعيف,data\clean\تفاحة\26.wav,0.5108125
23.wav,تفاحة,أسيل,ضعيف,data\clean\تفاحة\23.wav,0.635625
1.wav,تمر,أحمد,ضعيف,data\clean\تمر\1.wav,0.63275
4.wav,تمر,أحمد,ضعيف,data\clean\تمر\4.wav,0.458625
27.wav,تمر,أسيل,ضعيف,data\clean\تمر\27.wav,0.5051875
14.wav,تمر,هيفاء,جيد,data\clean\تمر\14.wav,0.939
20.wav,تمر,هيفاء,جيد,data\clean\تمر\20.wav,0.8133125
18.wav,تمر,هيفاء,جيد,data\clean\تمر\18.wav,0.617875
23.wav,تمر,أسيل,ضعيف,data\clean\تمر\23.wav,0.5955
16.wav,تمر,هيفاء,جيد,data\clean\تمر\16.wav,0.7679375
7.wav,تمر,عاصم,ممتاز,data\clean\تمر\7.wav,0.6248125
3.wav,تمر,أحمد,ضعيف,data\clean\تمر\3.wav,0.6269375
25.wav,تمر,أسيل,ضعيف,data\clean\تمر\25.wav,0.488125
15.wav,تمر,هيفاء,جيد,data\clean\تمر\15.wav,0.84825
21.wav,تمر,أسيل,ضعيف,data\clean\تمر\21.wav,0.446625
8.wav,تمر,عاصم,ممتاز,data\clean\تمر\8.wav,0.3560625
17.wav,ثلاثة,هيفاء,جيد,data\clean\ثلاثة\17.wav,1.071
25.wav,ثلاثة,أسيل,ضعيف,data\clean\ثلاثة\25.wav,0.788125
0.wav,ثلاثة,أحمد,ضعيف,data\clean\ثلاثة\0.wav,0.40925
8.wav,ثلاثة,عاصم,ممتاز,data\clean\ثلاثة\8.wav,0.45275
2.wav,ثلاثة,أحمد,ضعيف,data\clean\ثلاثة\2.wav,0.8215
18.wav,ثلاثة,هيفاء,جيد,data\clean\ثلاثة\18.wav,0.806875
22.wav,ثلاثة,أسيل,ضعيف,data\clean\ثلاثة\22.wav,0.6839375
1.wav,ثلاثة,أحمد,ضعيف,data\clean\ثلاثة\1.wav,0.6281875
7.wav,ثلاثة,عاصم,ممتاز,data\clean\ثلاثة\7.wav,0.8243125
13.wav,ثلاثة,عاصم,ممتاز,data\clean\ثلاثة\13.wav,0.745625
10.wav,ثلاثة,عاصم,ممتاز,data\clean\ثلاثة\10.wav,0.731
21.wav,ثلاثة,أسيل,ضعيف,data\clean\ثلاثة\21.wav,0.8106875
24.wav,ثلاثة,أسيل,ضعيف,data\clean\ثلاثة\24.wav,0.823
11.wav,ثلاثة,عاصم,ممتاز,data\clean\ثلاثة\11.wav,0.601625
12.wav,ثلاثة,عاصم,ممتاز,data\clean\ثلاثة\12.wav,0.798125
5.wav,ثلاثة,أحمد,ضعيف,data\clean\ثلاثة\5.wav,0.568875
26.wav,ثلاثة,أسيل,ضعيف,data\clean\ثلاثة\26.wav,0.7270625
24.wav,ثوب,أسيل,ضعيف,data\clean\ثوب\24.wav,0.4564375
15.wav,ثوب,هيفاء,جيد,data\clean\ثوب\15.wav,0.7330625
21.wav,ثوب,أسيل,ضعيف,data\clean\ثوب\21.wav,0.6834375
14.wav,ثوب,هيفاء,جيد,data\clean\ثوب\14.wav,0.3420625
23.wav,ثوب,أسيل,ضعيف,data\clean\ثوب\23.wav,0.4955
16.wav,ثوب,هيفاء,جيد,data\clean\ثوب\16.wav,1.0436875
25.wav,ثوب,أسيل,ضعيف,data\clean\ثوب\25.wav,0.69075
0.wav,جا,أحمد,ضعيف,data\clean\جا\0.wav,0.8359375
22.wav,جا,أسيل,ضعيف,data\clean\جا\22.wav,0.7265
18.wav,جا,هيفاء,جيد,data\clean\جا\18.wav,0.82375
1.wav,جا,أحمد,ضعيف,data\clean\جا\1.wav,1.3931875
24.wav,جا,أسيل,ضعيف,data\clean\جا\24.wav,0.6146875
15.wav,جا,هيفاء,جيد,data\clean\جا\15.wav,0.6809375
8.wav,جا,عاصم,ممتاز,data\clean\جا\8.wav,0.44175
20.wav,جا,هيفاء,جيد,data\clean\جا\20.wav,0.868875
11.wav,جا,عاصم,ممتاز,data\clean\جا\11.wav,0.89575
14.wav,جا,هيفاء,جيد,data\clean\جا\14.wav,0.643125
3.wav,جا,أحمد,ضعيف,data\clean\جا\3.wav,0.7895
21.wav,جا,أسيل,ضعيف,data\clean\جا\21.wav,0.5854375
4.wav,جا,أحمد,ضعيف,data\clean\جا\4.wav,0.2421875
25.wav,جا,أسيل,ضعيف,data\clean\جا\25.wav,0.797375
10.wav,جا,عاصم,ممتاز,data\clean\جا\10.wav,0.8933125
21.wav,جبل,أسيل,ضعيف,data\clean\جبل\21.wav,0.6614375
3.wav,جبل,أحمد,ضعيف,data\clean\جبل\3.wav,0.9171875
0.wav,جبل,أحمد,ضعيف,data\clean\جبل\0.wav,0.859125
5.wav,جبل,أحمد,ضعيف,data\clean\جبل\5.wav,0.777875
16.wav,جبل,هيفاء,جيد,data\clean\جبل\16.wav,1.0331875
2.wav,جبل,أحمد,ضعيف,data\clean\جبل\2.wav,0.8939375
1.wav,جبل,أحمد,ضعيف,data\clean\جبل\1.wav,1.4976875
01.wav,جبل,أحمد,ضعيف,data\clean\جبل\01.wav,0.8475
6.wav,جبل,أحمد,ضعيف,data\clean\جبل\6.wav,0.9055625
15.wav,جبل,هيفاء,جيد,data\clean\جبل\15.wav,0.469625
22.wav,جد,أسيل,ضعيف,data\clean\جد\22.wav,0.484375
25.wav,جد,أسيل,ضعيف,data\clean\جد\25.wav,0.79425
23.wav,جد,أسيل,ضعيف,data\clean\جد\23.wav,0.7183125
21.wav,جدة,أسيل,ضعيف,data\clean\جدة\21.wav,0.8250625
22.wav,جدة,أسيل,ضعيف,data\clean\جدة\22.wav,0.8599375
26.wav,جدة,أسيل,ضعيف,data\clean\جدة\26.wav,1.06725
23.wav,جدة,أسيل,ضعيف,data\clean\جدة\23.wav,0.9728125
22.wav,جمل,أسيل,ضعيف,data\clean\جمل\22.wav,0.923
25.wav,جمل,أسيل,ضعيف,data\clean\جمل\25.wav,0.9288125
23.wav,جمل,أسيل,ضعيف,data\clean\جمل\23.wav,0.7720625
30.wav,جوع,وسام,متوسط,data\clean\جوع\30.wav,1.188625
34.wav,جوع,وسام,متوسط,data\clean\جوع\34.wav,1.0421875
29.wav,جوع,وسام,متوسط,data\clean\جوع\29.wav,1.0934375
36.wav,جوع,وسام,متوسط,data\clean\جوع\36.wav,1.0006875
31.wav,جوع,وسام,متوسط,data\clean\جوع\31.wav,1.1544375
33.wav,جوع,وسام,متوسط,data\clean\جوع\33.wav,1.03975
19.wav,حاسب,هيفاء,جيد,data\clean\حاسب\19.wav,0.9910625
015.wav,حاسب,هيفاء,جيد,data\clean\حاسب\015.wav,0.9121875
16.wav,حاسب,هيفاء,جيد,data\clean\حاسب\16.wav,0.6720625
014.wav,حاسب,هيفاء,جيد,data\clean\حاسب\014.wav,0.940875
18.wav,حاسب,هيفاء,جيد,data\clean\حاسب\18.wav,1.025125
016.wav,حاسب,هيفاء,جيد,data\clean\حاسب\016.wav,1.387125
20.wav,حاسب,هيفاء,جيد,data\clean\حاسب\20.wav,0.75625
0.wav,حافظ,أحمد,ضعيف,data\clean\حافظ\0.wav,1.0565
01.wav,حافظ,أحمد,ضعيف,data\clean\حافظ\01.wav,0.8475
3.wav,حافظ,أحمد,ضعيف,data\clean\حافظ\3.wav,1.0100625
5.wav,حافظ,أحمد,ضعيف,data\clean\حافظ\5.wav,0.9288125
4.wav,حافظ,أحمد,ضعيف,data\clean\حافظ\4.wav,1.0565
35.wav,حافظ,وسام,متوسط,data\clean\حافظ\35.wav,1.2276875
32.wav,حافظ,وسام,متوسط,data\clean\حافظ\32.wav,1.0836875
33.wav,حافظ,وسام,متوسط,data\clean\حافظ\33.wav,1.0665625
1.wav,حافظ,أحمد,ضعيف,data\clean\حافظ\1.wav,0.8010625
6.wav,حافظ,أحمد,ضعيف,data\clean\حافظ\6.wav,1.13775
29.wav,حافظ,وسام,متوسط,data\clean\حافظ\29.wav,0.8810625
22.wav,حليب,أسيل,ضعيف,data\clean\حليب\22.wav,0.654125
24.wav,حليب,أسيل,ضعيف,data\clean\حليب\24.wav,0.6150625
1.wav,حليب,أحمد,ضعيف,data\clean\حليب\1.wav,0.7895
25.wav,حليب,أسيل,ضعيف,data\clean\حليب\25.wav,0.6931875
18.wav,حليب,هيفاء,جيد,data\clean\حليب\18.wav,1.16825
21.wav,حليب,أسيل,ضعيف,data\clean\حليب\21.wav,0.6321875
15.wav,حليب,هيفاء,جيد,data\clean\حليب\15.wav,0.8864375
14.wav,حليب,هيفاء,جيد,data\clean\حليب\14.wav,0.9510625
3.wav,حليب,أحمد,ضعيف,data\clean\حليب\3.wav,0.8939375
5.wav,خايف,أحمد,ضعيف,data\clean\خايف\5.wav,0.8010625
3.wav,خايف,أحمد,ضعيف,data\clean\خايف\3.wav,0.9288125
0.wav,خايف,أحمد,ضعيف,data\clean\خايف\0.wav,0.87075
25.wav,خايف,أسيل,ضعيف,data\clean\خايف\25.wav,0.69725
22.wav,خايف,أسيل,ضعيف,data\clean\خايف\22.wav,0.686875
1.wav,خايف,أحمد,ضعيف,data\clean\خايف\1.wav,0.963625
01.wav,خايف,أحمد,ضعيف,data\clean\خايف\01.wav,0.696625
6.wav,خايف,أحمد,ضعيف,data\clean\خايف\6.wav,0.859125
21.wav,خايف,أسيل,ضعيف,data\clean\خايف\21.wav,0.76975
24.wav,خبز,أسيل,ضعيف,data\clean\خبز\24.wav,0.587
1.wav,خبز,أحمد,ضعيف,data\clean\خبز\1.wav,1.068125
5.wav,خبز,أحمد,ضعيف,data\clean\خبز\5.wav,0.7314375
6.wav,خبز,أحمد,ضعيف,data\clean\خبز\6.wav,0.7081875
21.wav,خبز,أسيل,ضعيف,data\clean\خبز\21.wav,0.652625
2.wav,خبز,أحمد,ضعيف,data\clean\خبز\2.wav,0.7314375
4.wav,خبز,أحمد,ضعيف,data\clean\خبز\4.wav,0.7895
32.wav,خروف,وسام,متوسط,data\clean\خروف\32.wav,1.0769375
34.wav,خروف,وسام,متوسط,data\clean\خروف\34.wav,1.0355
1.wav,خروف,أحمد,ضعيف,data\clean\خروف\1.wav,0.9984375
35.wav,خروف,وسام,متوسط,data\clean\خروف\35.wav,0.9665
2.wav,خروف,أحمد,ضعيف,data\clean\خروف\2.wav,0.7198125
31.wav,خروف,وسام,متوسط,data\clean\خروف\31.wav,1.028625
15.wav,خروف,هيفاء,جيد,data\clean\خروف\15.wav,1.1036875
14.wav,خروف,هيفاء,جيد,data\clean\خروف\14.wav,1.27975
36.wav,خروف,وسام,متوسط,data\clean\خروف\36.wav,1.23225
0.wav,خلاص,أحمد,ضعيف,data\clean\خلاص\0.wav,0.754625
15.wav,خلاص,هيفاء,جيد,data\clean\خلاص\15.wav,0.96275
